Frame,ts,capsfilter0,queue0,vaapipostproc0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,funnel0,tee1
1058,38428166129,0.158514,0.30646,5.067805,0.965681,6.562555,0.611515,0.40251,0.177344,0.135141,,
1059,38453961116,0.296228,0.75915,5.223244,0.72628,6.777362,0.577983,0.462824,0.167361,0.073367,,
1060,38488526026,0.168239,0.587908,4.969682,0.739571,6.237643,0.526278,0.420251,0.121598,0.134932,,
1061,38521179850,0.162694,0.599489,4.939991,0.756767,6.461224,1.085628,0.364521,0.176394,0.119455,,
1062,38555600442,0.349349,0.844985,5.22176,0.745919,6.047469,0.502221,0.412679,0.164022,0.073692,,
1063,38589319622,0.180566,0.393925,2.206556,0.302685,4.677927,0.30701,0.345555,0.191076,0.156341,,
1064,38617108903,0.411567,0.571128,2.402147,0.303799,5.073761,0.829313,0.621717,0.120158,0.071119,,
1065,38653245613,0.175842,0.376817,2.346966,0.24308,4.648306,0.43218,0.360398,0.185454,0.073117,,
1066,38685018686,0.349144,0.671124,2.493724,0.239279,4.993799,0.66367,0.440905,0.113443,0.271322,,
1067,38720084315,0.167033,0.314454,2.519228,0.294793,4.8591,0.5298,0.269547,0.158959,0.120111,,
1068,38752738024,0.353418,0.551108,2.337105,0.507599,4.278995,0.223578,0.181545,0.114563,0.070739,,
1069,38786095539,0.339981,0.698119,2.430637,0.294421,4.269225,0.225201,0.180442,0.11146,0.070115,,
1070,38819772310,0.142831,0.552685,2.366139,0.239405,4.026348,0.47162,0.246833,0.112876,0.06974,,
1071,38853128730,0.14276,0.561592,2.404577,0.304572,3.969861,0.474573,0.175488,0.117224,0.070152,,
1072,38886922528,0.181861,1.110703,2.281657,0.244176,3.870105,0.47,0.211717,0.110433,0.112286,,
1073,38921010427,0.35354,0.556829,2.432755,0.241242,3.97999,0.467735,0.174574,0.114853,0.070054,,
1074,38954789568,0.334636,0.829581,2.384526,0.239929,4.000238,0.476644,0.173969,0.156781,0.072173,,
1075,38988654612,0.181211,0.357857,2.298257,0.290886,4.101997,0.513558,0.177559,0.111375,0.06991,,
1076,39021862485,0.155266,0.285356,2.263795,0.249663,4.046621,0.59981,0.181679,0.112008,0.069958,,
1077,39055538103,0.150828,0.338639,2.185524,0.33523,3.991431,0.573975,0.179882,0.111255,0.069119,,
1078,39089272906,0.146206,0.287394,2.30323,0.303305,3.921058,0.527953,0.176747,0.111721,0.069374,,
1079,39122971563,0.14594,0.330317,2.383383,0.43228,3.988826,0.47458,0.205716,0.111197,0.069004,,
1080,39157101392,0.144365,0.324525,2.34833,0.235552,3.908185,0.54734,0.172069,0.111497,0.070483,,
1081,39190533346,0.151545,0.820184,5.32513,0.795629,5.309497,1.511187,0.92562,0.111933,0.071504,,
1082,39232043018,0.151896,0.318994,5.077541,0.790317,5.228641,1.463998,0.949526,0.438725,0.282266,,
1083,39266164598,0.101746,0.463132,5.372297,0.734959,5.220013,0.676982,0.285595,1.715409,0.261803,,
1084,39297165471,0.1499,0.556268,5.734403,0.836449,5.233818,0.63515,0.316183,0.181855,0.11559,,
1085,39331462716,0.151489,0.366755,5.211042,0.745617,5.10946,0.674154,0.218381,0.161443,0.07398,,
1086,39364234409,0.14634,0.382,5.243593,0.795828,5.489646,0.632108,0.284552,0.158583,0.074383,,
1087,39398514796,0.145244,0.390711,5.356996,0.739075,7.796304,0.673363,0.383007,0.116361,0.116427,,
1088,39434790991,,,,,,,,0.168024,0.073598,,
1089,39439691574,,,,,,,,0.174212,0.144987,,
1090,39440769904,0.361273,0.571859,2.28895,0.242084,4.07013,0.514549,0.210447,0.172676,0.147548,,
1091,39461421330,0.157492,0.439047,2.378054,0.241026,4.121632,0.471186,0.237056,0.115109,0.069375,,
1092,39494834048,0.158272,0.422404,2.279128,0.243421,4.10921,0.478125,0.201771,0.115698,0.069956,,
1093,39528443631,0.938229,0.958399,2.605466,0.242596,4.164055,0.680146,0.304785,0.114722,0.069899,,
1094,39565642818,0.148922,0.279223,2.303232,0.244344,4.092249,0.474808,0.191232,0.164742,0.073502,,
1095,39595910126,0.144749,0.274722,2.22935,0.243558,4.133198,1.657427,1.022474,0.11244,0.069721,,
1096,39632161223,0.153032,0.283444,3.061679,0.253224,3.954735,1.626196,1.08293,0.460852,0.266828,,
1097,39666704626,0.154652,0.382417,2.145066,0.289771,4.725983,1.187046,0.768227,0.479426,0.295222,,
1098,39699605738,0.105144,0.330531,2.307086,0.243233,4.863965,1.730181,0.759929,0.402329,0.294143,,
1099,39734367975,0.227673,0.667424,2.322527,0.297921,4.752206,0.676977,0.342983,0.453322,0.493268,,
1100,39766374893,0.159898,0.534794,2.571798,0.240536,4.672788,0.312599,0.304072,0.15503,0.072354,,
1101,39799564704,0.157864,1.152905,2.333951,0.248589,4.634033,0.330309,0.259856,0.11585,0.069953,,
1102,39833739335,0.364456,0.514996,2.365202,0.29257,4.222767,0.267247,0.180917,0.112553,0.157324,,
1103,39866621736,0.318198,0.566554,2.379262,0.297745,4.192497,0.296799,0.17275,0.111205,0.069816,,
1104,39900295069,0.14817,0.393253,2.267241,0.386777,4.1293,0.468232,0.177109,0.111306,0.06924,,
1105,39933816668,0.351233,0.562162,2.418347,0.298497,3.790197,0.468778,0.174115,0.11069,0.069913,,
1106,39967799524,0.346604,0.786749,5.20744,0.6926,5.218392,0.624782,0.272312,0.111546,0.069814,,
1107,40006663912,0.336104,0.820206,5.096702,0.729424,5.24645,0.637162,0.27868,0.156699,0.073872,,
1108,40040408038,0.256332,0.738341,5.138719,0.787353,5.263,0.624766,0.273434,0.116034,0.123434,,
1109,40074166037,0.263179,0.750268,4.942138,0.795135,5.150414,0.634853,0.281442,0.114956,0.118554,,
1110,40107634175,0.270421,0.508255,2.776441,0.29952,3.974496,0.469616,0.248451,0.204483,0.073676,,
1111,40137061572,0.14167,0.482523,2.454076,0.238063,3.925965,0.518018,0.179314,0.117715,0.069521,,
1112,40170174239,0.151806,0.36393,3.23199,0.23688,3.808198,0.464646,0.173965,0.111151,0.07027,,
1113,40204452489,0.344482,0.770103,2.525792,0.239395,3.977632,0.470268,0.175064,0.110869,0.069058,,
1114,40238426520,0.322839,0.73874,2.426832,0.29937,3.851232,0.473072,0.174353,0.109962,0.070354,,
1115,40271885677,0.147013,0.34602,2.334336,0.247927,4.085205,0.524356,0.181732,0.110717,0.069415,,
1116,40305205996,0.128532,0.281655,2.431138,0.291702,3.924581,0.474535,0.177005,0.112113,0.070054,,
1117,40338836746,0.148485,0.621682,4.991849,0.736924,5.308341,0.706588,0.232558,0.110144,0.068827,,
1118,40377729664,0.37078,0.889663,5.154152,0.760333,5.317034,0.635864,0.220968,0.170482,0.074851,,
1119,40412259994,0.262771,0.589806,2.240359,0.298321,5.693824,0.265008,0.388382,0.168792,0.145741,,
1120,40442244809,,,,,,,,0.161773,0.071708,,
1121,40452995008,,,,,,,,0.174026,0.236004,,
1122,40453982066,0.159427,0.315719,3.061362,0.248039,5.332887,0.400853,0.387349,0.132273,0.14085,,
1123,40476184378,0.162412,0.352763,2.33746,0.236834,4.848896,0.33456,0.289289,0.167393,0.072991,,
1124,40508563088,0.340514,0.544266,2.349591,0.248589,4.925237,0.391966,0.369738,0.117619,0.071631,,
1125,40544311349,0.357955,0.655185,2.536257,0.24133,4.940319,0.545752,0.495382,0.121298,0.118749,,
1126,40577546848,0.360235,0.769444,2.365849,0.364209,5.134149,0.816801,0.480756,0.121966,0.177844,,
1127,40611788095,1.832948,0.694935,3.303508,0.30236,5.160534,0.638521,0.511269,0.16907,0.074277,,
1128,40647728427,0.360035,0.824177,2.359142,0.242182,5.082637,0.637615,0.45385,0.124895,0.120121,,
1129,40679092896,0.148847,0.296087,2.259337,0.236316,4.792742,0.401278,0.269002,0.165054,0.072986,,
1130,40711101486,0.150288,0.283281,3.425269,0.241798,4.825347,0.388637,0.355259,0.113423,0.070598,,
1131,40746163824,0.146536,0.292828,2.135486,1.253768,4.562247,0.326311,0.265001,0.175127,0.073527,,
1132,40779218315,0.106191,0.342612,2.345733,0.286902,4.925385,0.583719,0.355208,0.113222,0.070377,,
1133,40813119940,0.186569,0.692393,2.344058,0.305834,4.873507,0.339337,0.268931,0.201264,0.157478,,
1134,40846740331,0.146541,0.318815,2.353331,0.244986,4.684599,0.319884,0.261965,0.11358,0.070284,,
1135,40879872791,0.156345,0.583537,5.040502,0.765873,6.148156,0.503527,0.344968,0.112832,0.116853,,
1136,40918883133,0.151743,0.330297,5.169002,0.829565,6.10228,0.790575,0.443701,0.15927,0.072908,,
1137,40953711019,0.207794,0.288935,5.148552,0.793668,6.292563,0.808009,0.450784,0.814329,0.20695,0.110872,
1138,40986909699,0.156694,0.25529,5.083251,0.78167,6.176715,0.535052,0.308921,0.155338,0.082324,,
1139,41020040103,0.144806,0.271595,5.027904,0.742705,6.015476,0.803429,0.444464,0.163721,0.118927,,
1140,41053912413,0.148435,0.32418,5.210525,0.774121,6.230024,0.717196,0.412309,0.164271,0.072665,,
1141,41088055812,0.148828,0.295867,5.167559,0.745671,5.926618,0.500641,0.419245,0.174928,0.112334,,
1142,41121248179,0.148956,0.277095,5.196312,0.760478,6.018996,0.75803,0.478985,0.188057,0.11527,,
1143,41155409231,0.148927,0.274311,5.023078,0.802959,5.926924,0.674663,0.439703,0.171084,0.075709,,
1144,41188977195,0.15105,0.278794,5.091669,0.750342,6.035979,0.452473,0.356924,0.171823,0.21553,,
1145,41222407923,0.149359,0.793804,5.294664,0.70881,5.909914,0.444656,0.403657,0.172988,0.074143,,
1146,41256927587,0.14813,0.437181,6.139807,0.786285,6.019524,0.829617,0.45436,0.170442,0.208355,,
1147,41291671606,0.148147,0.387367,6.345396,1.727286,6.139188,0.735014,0.420441,0.165296,0.073168,,
1148,41326536083,0.100864,0.410535,5.951122,0.778954,6.017944,0.539306,0.388889,0.166358,0.075152,,
1149,41358640452,0.148368,0.383006,2.158957,0.390887,7.888423,0.633742,0.284536,0.166412,0.072744,,
1150,41390135975,0.156256,0.278394,2.271274,0.255755,4.038897,0.475035,0.168317,0.119642,0.12013,,
1151,41419560886,0.100279,0.654166,2.18882,0.23817,5.864583,0.253263,0.375487,0.111539,0.070305,,
1152,41455492250,,,,,,,,0.171547,0.118058,,
1153,41466114738,,,,,,,,0.177653,0.192169,,
1154,41467095200,0.100105,0.331077,2.325669,0.252543,4.21772,0.524176,0.406371,0.172799,0.141549,,
1155,41487666961,0.147237,0.282866,2.145443,0.290773,4.077784,0.519166,0.200514,0.131903,0.111157,,
1156,41521179405,0.104956,0.335602,2.268751,0.288435,5.555016,0.470624,1.420557,0.398874,0.105673,,
1157,41557627869,0.153436,0.723443,5.679443,0.742076,7.337337,0.628028,0.292522,0.220417,0.12313,,
1158,41596396610,0.141812,0.42515,6.393806,0.714075,7.67098,1.03479,0.732665,0.117259,0.115886,,
1159,41632210841,0.141228,0.592659,5.793725,0.729641,6.15628,0.60969,0.351642,0.451136,0.294936,,
1160,41662774625,0.144043,0.300267,5.040143,0.776159,6.146162,0.454663,0.357994,0.16011,0.073676,,0.17616
1161,41695355086,0.142508,0.319964,5.970265,0.667019,5.999183,0.816693,0.500906,0.163964,0.073701,,
1162,41730379716,0.101113,0.354452,6.581692,0.794856,6.010833,0.498239,0.364202,0.173971,0.117073,,
1163,41764393187,0.147947,0.283605,4.99776,0.802526,6.262633,0.525064,0.363621,0.164321,0.073661,,
1164,41796941496,0.153049,0.260136,5.062277,0.774839,6.12588,0.49504,0.39453,0.169228,0.170782,,
1165,41830515399,0.145724,0.322671,5.243594,0.913298,6.03841,0.453636,0.363883,0.164643,0.11533,,
1166,41864455444,0.15192,0.323953,5.032679,0.799344,5.980869,0.534216,0.352153,0.162253,0.072999,,
1167,41897949349,0.153624,0.281542,5.002428,0.760787,6.058635,0.541121,0.353257,0.158418,0.073672,,
1168,41931708144,0.149275,0.293174,5.027895,0.728314,6.047772,0.734848,0.435967,0.118547,0.128197,,
1169,41965820647,0.135738,0.31116,5.030051,0.739783,5.405349,0.619895,0.293834,0.162778,0.11799,,
1170,41998607343,0.380273,0.909894,5.644203,0.781296,5.229089,1.683805,0.953375,0.164059,0.073786,,
1171,42036258566,0.141153,0.330102,5.280886,0.734969,5.360859,1.394505,0.980689,0.643772,0.300431,,
1172,42068338867,0.140842,0.343915,5.181274,0.75086,5.211867,1.482363,0.962833,0.454589,0.287012,,
1173,42102049446,0.146882,0.33809,5.429635,0.730096,5.387741,1.418272,0.987745,0.494621,0.264206,,
1174,42136118384,0.140351,0.307804,5.168963,0.947608,5.18286,1.463988,1.005969,0.45995,0.274157,,
1175,42169721246,0.150522,0.371561,5.11812,0.763089,5.232718,1.445841,0.934254,0.491863,0.312272,,
1176,42203274018,0.103509,0.324882,5.37121,0.810256,5.089815,1.443954,0.904521,0.478837,0.249006,,
1177,42237164371,0.151142,0.323602,5.383832,0.70513,5.123244,1.547818,0.955595,0.469068,0.335723,,
1178,42270945236,0.147197,0.305797,5.118137,0.760917,5.892924,1.444006,0.909471,0.4636,0.257533,,
1179,42305320439,0.144423,0.532144,5.268549,0.745864,5.222775,1.396207,0.960278,0.598431,0.307548,,
1180,42338789262,0.158565,0.325271,5.141877,0.730327,5.287205,1.418859,0.930346,0.615871,0.260415,,
1181,42372137466,0.101918,0.522166,5.559902,0.761208,5.183983,1.365,1.121717,0.462855,0.290369,,
1182,42406540099,0.1019,0.327162,5.31799,0.746159,5.282132,1.409597,0.918291,0.438531,0.314271,,
1183,42439771002,0.156597,0.284342,5.167849,0.81131,7.531251,0.761657,0.390802,0.445571,0.280791,,
1184,42474021603,,,,,,,,0.169859,0.07032,,
1185,42479335270,,,,,,,,0.179513,0.186874,,
1186,42480299411,0.148562,0.610286,5.431183,0.748185,5.48943,1.505198,1.047414,0.175627,0.134876,,
1187,42508313134,0.093863,0.351139,5.141026,0.755435,5.582777,1.394554,1.055522,0.598104,0.28637,,
1188,42541541788,0.350601,0.522566,2.285172,0.242681,3.922085,1.520777,1.003266,0.62774,0.286006,,
1189,42571793838,0.219633,0.674037,3.167955,0.230849,3.844808,1.285826,0.757169,0.449053,0.294712,,
1190,42604630044,0.184837,0.457624,2.437845,0.242076,4.089315,1.145835,1.111728,0.439015,0.252677,,
1191,42637436550,0.329865,0.662205,2.427343,0.350926,3.855845,0.469632,0.179785,0.171848,0.074162,,
1192,42669810724,0.35581,0.606657,2.500663,0.249145,3.95638,0.470921,0.174584,0.112506,0.070142,,
1193,42703702087,0.344199,0.589919,2.215385,0.240815,3.97286,0.53701,0.190885,0.112099,0.070403,,
1194,42737221436,0.142445,0.450575,3.102927,0.23451,3.779309,0.469345,0.174506,0.111974,0.070206,,
1195,42771159783,0.365146,0.548117,2.209081,0.250833,3.973813,0.469136,0.174149,0.111731,0.068847,,
1196,42804739896,0.362411,0.619096,2.460237,0.238607,3.82058,0.471465,0.173492,0.111,0.114631,,
1197,42838625267,0.311172,0.5869,2.472686,0.241185,3.77652,0.466933,0.216751,0.110915,0.070852,,
1198,42872208033,0.144288,0.269503,2.282127,0.2352,4.016528,1.546599,0.71652,0.112581,0.06983,,
1199,42907648485,0.207845,0.587944,3.689458,0.239493,3.872884,1.234777,0.697612,0.463503,0.278225,,
1200,42942718157,0.187845,0.36014,2.235952,0.292236,4.848391,1.166171,0.661999,0.416921,0.282763,,
1201,42975720496,0.198332,0.439208,2.402212,0.327644,4.002501,1.136006,0.648271,0.404628,0.292249,,
1202,43008939094,0.181892,0.628664,2.36534,0.241281,4.125928,1.298427,0.747757,0.433728,0.317912,,
1203,43043141525,0.210653,0.625575,2.525342,0.239773,3.776738,1.174276,0.693094,0.427001,0.30216,,
1204,43076567720,0.223166,1.12979,2.326871,0.247072,3.933827,1.239378,0.682246,0.445236,0.274824,,
1205,43110873414,0.204261,0.372097,3.60629,0.245744,3.907034,1.25907,0.702122,0.452012,0.270854,,
1206,43145201493,0.166121,0.500661,2.420716,0.24274,3.956099,1.145991,0.725044,0.47096,0.306198,,
1207,43177941667,0.360823,0.726259,2.451452,0.245046,3.926012,0.499878,0.175544,0.582147,0.300568,,
1208,43210354612,0.32639,0.742147,2.402288,0.303164,3.918004,0.519823,0.175042,0.110578,0.069532,,
1209,43244021992,0.137928,0.465679,2.220781,0.29282,4.060464,0.507103,0.177926,0.111692,0.070231,,
1210,43277267427,0.139125,0.292572,3.127487,0.245975,3.949583,0.476154,0.174928,0.11197,0.069506,,
1211,43311561795,0.19718,0.433888,2.320184,0.293526,4.639787,0.402295,0.265836,0.112211,0.070427,,
1212,43345492023,0.151438,0.255148,2.447289,0.241381,4.712871,0.328653,0.261423,0.114994,0.071561,,
1213,43379112374,0.145368,0.383483,2.272914,0.238961,4.496858,0.303387,0.263492,0.115269,0.070506,,
1214,43412622164,0.384784,0.786542,2.430068,0.29992,4.644013,0.493932,0.351227,0.113422,0.070251,,
1215,43448483201,0.352306,0.622277,2.434877,0.243921,11.650422,0.522085,0.514482,0.118412,0.110477,,
1216,43488635710,,,,,,,,0.176493,0.12008,,
1217,43492537652,,,,,,,,0.176216,0.190181,,
1218,43493682502,0.180493,0.400405,2.35991,1.158156,5.264791,0.479278,0.390292,0.193568,0.157537,,
1219,43516127268,0.162972,0.384221,2.485709,0.247604,5.332397,0.444086,0.453053,0.166225,0.074957,,
1220,43549229996,0.335335,0.547003,2.316947,0.253353,5.485148,0.482485,0.417216,0.184399,0.115877,,
1221,43583300914,0.144168,0.280708,2.436795,0.240354,4.937401,0.323077,0.285495,0.122635,0.11824,,
1222,43615786583,0.339657,0.495593,2.301267,0.239373,6.113759,1.038335,0.339654,0.11766,0.070463,,
1223,43652416514,0.334146,0.544361,3.146192,0.252187,4.273547,0.228475,0.195725,0.168419,0.323752,,
1224,43683885171,0.163736,0.337215,2.34467,0.234144,4.1549,0.474206,0.228901,0.169703,0.107805,,
1225,43716402280,0.191041,0.367908,2.432423,0.240911,4.030278,0.651335,0.200058,0.114339,0.070262,,
1226,43750342662,0.144819,0.283671,2.253786,0.241887,4.160303,0.472539,0.184133,0.114126,0.07021,,
1227,43783809296,0.145447,0.335521,2.191693,0.239964,4.161155,0.505923,0.195215,0.111386,0.069598,,
1228,43817576196,0.156335,0.289531,2.307106,0.333221,4.026287,0.475255,0.200334,0.112193,0.070211,,
1229,43851403462,0.103159,0.334674,2.149374,0.240123,4.190289,0.474484,0.312215,0.113322,0.069305,,
1230,43885190497,0.15098,0.492876,2.333155,0.288288,3.951064,0.477645,0.183206,0.12649,0.070595,,
1231,43918999806,0.24463,0.319469,2.150173,0.247639,4.068049,0.475949,0.183614,0.112702,0.070073,,
1232,43952638684,0.152182,0.594981,5.374411,0.821917,5.566335,0.634858,0.2991,0.112073,0.114399,0.163084,
1233,43992174531,0.150007,2.714431,5.241266,0.802008,5.407678,0.708343,0.605601,0.158112,0.073407,,
1234,44028130995,0.142927,0.544901,5.471312,0.831693,5.211485,0.678679,0.236914,0.130754,0.119198,,
1235,44059387716,0.147834,0.514341,7.311556,0.710549,5.526412,0.671873,0.232907,0.163438,0.073352,,
1236,44095185448,0.160545,0.538239,5.435194,0.793174,5.378398,0.62338,0.229367,0.113034,0.119055,,
1237,44127059705,0.100413,0.558693,5.608207,0.725897,5.18101,0.684504,0.240195,0.161995,0.1256,,
1238,44160734793,0.0983,0.504627,7.204516,0.735455,5.349945,0.633935,0.241707,0.161336,0.075052,,
1239,44196209566,0.101632,0.524158,5.506241,0.781711,5.21355,0.63403,0.274667,0.161326,0.128835,,
1240,44228211473,0.184051,0.388729,5.345058,0.7693,5.27425,1.72485,0.961219,0.11518,0.119732,,
1241,44264219588,0.100722,0.340267,5.156374,0.85874,5.291694,1.451296,0.979422,0.435357,0.43319,,
1242,44297495886,0.100535,0.348519,5.452933,0.678369,5.220009,1.496481,1.076941,0.526523,0.306374,,
1243,44331353884,0.138552,0.325735,5.143285,0.794874,5.342854,1.425814,0.899271,0.455298,0.266557,,
1244,44364771588,0.101385,0.347168,5.282896,0.758755,5.253046,1.458889,0.964513,0.44241,0.293774,,
1245,44398740575,0.10141,0.327299,5.245603,0.760969,5.752661,0.704029,0.257554,0.49284,0.278553,,
1246,44431015369,0.146421,0.485442,5.358706,0.882988,5.412594,0.623834,0.25987,0.163729,0.118971,,
1247,44464842709,0.151483,0.428388,5.538955,0.770944,7.722383,0.282772,0.399543,0.165165,0.159298,,
1248,44500687908,,,,,,,,0.172065,0.117351,,
1249,44505773400,,,,,,,,0.124405,0.286594,,
1250,44506792647,0.138847,0.466731,5.444512,0.784326,5.976768,0.663824,0.41191,0.18194,0.148052,,
1251,44533081856,0.102282,1.509401,4.703683,0.275832,4.680555,0.682519,0.546615,0.23873,0.107886,,
1252,44565500809,0.148842,0.277541,2.284253,0.242618,4.623497,0.482652,0.30341,0.208184,0.117799,,
1253,44594970457,0.376737,0.873965,2.368468,0.280214,4.172766,0.536689,0.311668,0.126308,0.070673,,
1254,44629458723,0.37845,0.772832,2.430628,0.302407,4.179056,0.471841,0.341546,0.191396,0.075541,,
1255,44663170127,0.15802,0.470615,2.298403,0.244638,4.870698,0.472964,0.37763,0.128482,0.152623,,
1256,44696938824,0.236199,0.413735,2.322058,0.24525,5.066925,0.469006,0.459499,0.1331,0.210718,,
1257,44730950323,0.184357,0.40977,3.141066,0.299365,4.468663,0.469346,0.394799,0.190256,0.07046,,
1258,44764950171,0.135273,0.597782,2.358734,0.240151,5.694468,0.613311,0.514983,0.247203,0.081014,,
1259,44799485645,0.149657,0.329247,2.35533,0.294905,4.582075,0.472305,0.290045,0.245076,0.07577,,
1260,44831486862,0.144687,0.507102,2.348091,0.241757,4.96143,0.61967,0.472547,0.122018,0.069979,,
1261,44866182927,0.337501,0.561234,2.442898,0.286141,4.984657,0.635825,0.382698,0.239683,0.073531,,
1262,44900773274,0.354828,1.028356,2.47294,0.239322,4.763218,0.608898,0.410821,0.176399,0.073586,,
1263,44934378700,0.140539,0.586308,3.151347,0.231106,4.743537,0.561375,0.440529,0.187106,0.071224,,
1264,44968032469,0.359114,0.577098,2.488068,0.247972,4.595217,0.471158,0.597164,0.181192,0.116144,,
1265,45001408510,0.308792,0.677476,2.449784,0.297683,4.557273,0.474118,0.421215,0.208369,0.074806,,
1266,45034912720,0.360452,0.650851,2.483142,0.247742,4.683328,0.470793,0.426031,0.182,0.071408,,
1267,45069053055,0.360088,0.984549,2.323783,0.339514,5.091112,0.605321,0.550269,0.269385,0.141333,,
1268,45103707718,0.216675,0.360187,3.287983,0.236541,4.992637,0.594253,0.641061,0.1993,0.157447,,
1269,45137379060,0.143058,0.440639,2.236479,0.288394,4.886491,0.547225,0.415626,0.221374,0.074379,,
1270,45169751184,0.121447,0.579714,2.41401,0.299442,7.263224,0.382895,0.56272,0.134332,0.134734,,
1271,45206259336,0.157188,0.315994,2.333404,0.302623,7.027192,0.532131,0.520491,0.19817,0.129181,,
1272,45239517989,0.097182,0.31909,2.136151,0.239671,8.702487,0.788821,0.661769,0.184788,0.074271,,
1273,45275123484,0.182528,0.5053,3.14567,0.335544,7.564007,0.565025,0.576054,0.215996,0.074616,,
1274,45308765973,0.213175,0.629345,2.458025,1.167227,8.231452,0.726471,1.119489,0.184647,0.072628,,
1275,45344733992,0.214463,0.548895,2.384235,0.255222,4.803325,1.22072,1.325277,0.491472,0.287002,,0.088161
1276,45374811265,0.211886,0.658252,2.354959,0.24083,5.128735,0.49914,0.55959,0.55804,0.299407,,
1277,45406952120,0.349165,0.586018,2.342497,0.240736,4.776839,0.468376,0.461845,0.246351,0.115703,,
1278,45440314264,0.405747,0.929822,5.109646,0.746034,6.492547,0.639226,0.555932,0.180972,0.073866,,
1279,45479779705,0.326274,0.835091,4.990412,0.781038,6.565312,0.682096,0.426749,0.201808,0.074446,,
1280,45513191790,,,,,,,,0.18615,0.072512,,
1281,45519015887,,,,,,,,0.168086,0.19548,,
1282,45519892362,0.270591,0.851931,5.178767,0.70905,7.44125,0.637678,0.74797,0.170811,0.097452,,
1283,45548247047,0.353025,0.802002,5.073433,0.83369,6.427765,0.693983,0.433688,0.22609,0.122971,,
1284,45580928173,0.269053,0.803029,4.989097,0.76274,5.978533,0.723182,0.428879,0.235094,0.180166,,
1285,45613918322,0.357291,0.860537,8.33291,0.701597,6.211835,0.640854,0.432997,0.190385,0.117944,,
1286,45651291434,0.361823,0.830949,5.106108,0.740991,6.010332,0.730625,0.422356,0.19029,0.118537,,
1287,45681641631,0.281144,0.831364,5.155597,0.794258,6.678351,0.639316,0.443641,0.17448,0.07224,,
1288,45716309942,0.299099,0.760231,5.000833,0.770091,6.200569,0.637157,0.557325,0.186093,0.11999,,
1289,45749197936,0.490381,0.865725,5.329211,0.74097,6.31831,0.627603,0.467979,0.201408,0.074521,,
1290,45783658987,0.292885,0.834119,5.333151,0.746435,6.875833,0.736018,0.637017,0.177473,0.073366,,
1291,45818054692,0.267315,0.963438,4.921981,0.718771,6.630948,0.676668,0.494079,0.26255,0.075478,,
1292,45850996785,0.341983,0.861524,5.184288,0.789599,6.744718,0.63741,1.381416,0.188949,0.122236,,
1293,45886369322,0.295442,0.87209,5.037986,0.754914,6.586573,0.636981,0.528941,0.373988,0.163845,,
1294,45918569407,0.260454,0.765931,5.156861,0.785825,7.369648,0.648044,0.859857,0.199057,0.076264,,
1295,45953513553,0.277495,0.742826,5.012672,0.766829,6.324766,0.71331,0.502366,0.262374,0.075267,,
1296,45985731922,0.274736,0.757255,5.024119,0.775104,6.271841,0.716734,0.434581,0.148076,0.121305,,
1297,46019433251,0.343211,0.87177,5.215738,0.748101,5.892546,0.63613,0.492968,0.197442,0.11227,,
1298,46053226482,0.275985,0.6582,2.247344,0.335425,5.144809,0.531551,0.583244,0.195094,0.075922,,
1299,46082531943,0.343558,0.656676,2.406442,0.296367,4.747396,0.471625,0.467114,0.207119,0.123034,,
1300,46115839726,0.14164,0.570037,2.946844,0.29046,4.729818,0.672579,0.461531,0.188913,0.073067,,
1301,46150059730,0.356688,0.716319,2.424919,0.30621,4.965665,0.664345,0.614774,0.18491,0.123766,,
1302,46185375364,0.349193,0.510989,2.467144,0.249963,5.142027,0.693991,0.531194,0.21893,0.125641,,
1303,46217884504,0.333969,0.726705,2.343123,0.383399,5.254172,0.635656,0.572761,0.217496,0.115753,,
1304,46251865642,0.151627,0.319139,2.344633,0.299384,4.519943,0.478709,0.279505,0.244604,0.075712,,
1305,46283631697,0.374202,0.7414,2.355893,0.245476,4.521592,0.514504,0.345083,0.122586,0.07059,,
1306,46318374108,0.158121,0.280141,2.3649,0.29183,4.422737,0.469279,0.265926,0.175251,0.131846,,
1307,46351057346,0.149483,0.373212,2.237194,0.28835,4.638205,0.475759,0.375364,0.121903,0.069128,,
1308,46385148990,0.157523,0.280051,3.064378,0.298738,4.471358,0.472819,0.281535,0.133129,0.069907,,
1309,46419499508,0.104647,0.346117,2.272625,0.252369,4.729078,0.482079,0.297536,0.188508,0.109129,,
1310,46452651295,0.143053,0.286054,2.149379,0.291038,4.822272,0.473087,0.297131,0.123262,0.070126,,
1311,46486407480,0.15563,0.279725,2.24634,0.243086,4.859532,0.392018,0.249325,0.12385,0.070197,,
1312,46520094041,,,,,,,,0.109759,0.068897,,
1313,46532181730,,,,,,,,0.180162,0.182196,,
1314,46533142474,0.146806,0.282689,2.264443,0.2368,4.635149,1.629468,1.382279,0.242421,0.150578,,
1315,46556602993,0.147278,0.282535,2.263093,0.246458,4.706385,1.262866,1.496314,0.496821,0.267614,,
1316,46590279894,0.163645,0.332418,2.189927,0.292416,4.768998,1.261869,1.376079,0.498513,0.311396,,
1317,46623980557,1.03708,0.342828,2.576734,0.303918,5.42436,1.391014,1.991093,0.496745,0.282586,,
1318,46660542864,0.106329,0.367926,2.150473,0.290162,5.472313,1.619588,2.076623,0.598146,0.266684,,
