Frame,ts,rtpsession0,rtpstorage0,rtpssrcdemux0,rtpjitterbuffer0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,nvtiler,onscreendisplay
353,1318138976,0.027232,0.067264,0.029088,,,,,,,,,,,
354,1318267040,0.027136,0.032352,0.025055,3.36239,,0.067199,,,,,,,,
355,1318392735,0.026144,0.031296,0.041504,3.539766,0.071968,,,,,,,,,
356,1318656350,0.028448,0.046559,0.031616,,0.083232,0.072511,,,,,,,,
357,1318811902,0.02752,0.03504,0.025024,3.901428,,0.072416,,,,,,,,
358,1319241341,0.02944,0.041408,0.044127,,0.094112,,,,,,,,,
359,1319444892,0.028192,0.04304,0.038272,3.265462,,0.091712,,,,,,,,
360,1319622236,0.02848,0.066688,0.031455,,0.077792,,,,,,,,,
361,1319758875,0.029856,0.033216,0.02544,,,,,,,,,,,
362,1319837915,0.026016,0.03424,0.044832,3.501974,,0.079488,,,,,,,,
363,1320032826,0.022079,0.043616,0.030048,3.702165,0.108447,0.070656,,,,,,,,
364,1320420153,,,,3.551286,0.069055,0.06752,,,,,,,10.811456,
365,1320876568,,,,3.684917,0.066655,0.063712,,,,,,,,
366,1321165143,,,,3.807957,0.064863,0.065888,,,,,,,,
367,1321488566,,,,4.001012,0.091328,0.066496,,,,,,,,1.158429
368,1321588246,0.044448,0.109343,0.03632,,0.073312,,,,,,,,,
369,1321851125,0.028672,0.037312,0.026688,4.379187,0.079584,0.101408,,,,,8.98727,,,
370,1322464307,,,,4.589938,0.071008,0.09312,,,,,,,,
371,1322830770,,,,4.785265,0.096832,0.119136,,,,,,,,
372,1323192657,,,,4.949425,0.073632,0.075168,,,,,,,,
373,1323536176,,,,5.151857,0.07568,0.092224,,,,,,,,
374,1323859983,,,,5.336048,0.072384,0.07216,,,,,,,,
375,1324175246,,,,5.419024,0.069728,0.068256,,,,,,,,
376,1324798924,,,,5.865742,0.088032,0.096256,,,,,,,,
377,1325234763,0.052671,0.055488,0.027584,5.816911,0.083264,0.08864,,,,,,,,
378,1325571306,0.0264,0.061536,0.03184,6.045198,0.088959,0.09248,,,,,,,,
379,1325823817,0.027776,0.060064,0.026976,6.264366,0.084351,0.086656,,,,,,,,
380,1326371080,,,,6.503853,0.107679,0.082912,,,,,,,,
381,1326784038,,,,6.770092,0.304959,0.084479,,,,,,,,
382,1327399940,,,,7.249387,0.10496,0.087679,,,,,,,,
383,1327862275,,,,5.999694,0.125024,0.128672,,,,,,,,
384,1328292834,,,,6.327309,0.08512,0.087712,0.240511,3.678133,0.103264,,,,10.189601,
385,1332893812,,,,7.273739,0.091776,0.122751,,,,,,,,
386,1333290355,,,,7.540009,0.087136,0.085664,,,,,,,,1.219101
387,1333699922,0.100608,0.118879,0.04672,7.731273,0.083392,0.117856,0.073599,0.379103,0.069632,,,,,
388,1346201037,0.032032,0.037024,0.027136,,,,,,,,,,,
389,1346393644,0.030592,0.03392,0.025568,0.355615,0.096575,0.173504,,,,,,,,
390,1347062506,,,,0.733437,0.093024,0.100896,,,,,,,,
391,1347461897,,,,0.949117,0.147584,0.093568,0.100479,1.173533,0.103967,16.15288,,,,
392,1351544605,,,,,,,,,,16.247888,0.991069,0.256639,,
393,1356581486,,,,,,,,,,7.594026,0.146208,,,
394,1356931021,,,,,,,,,,,0.147872,0.201663,11.9967,1.34486
395,1366421265,0.094432,0.107679,0.040992,0.052128,0.113375,0.141568,,,,,8.756678,,,
396,1368154476,0.081184,0.09712,0.052479,0.054432,,,,,,,,,,
397,1368392011,0.038752,0.072,0.073376,0.341055,0.14608,0.114592,,,,,,,,
398,1369024457,0.047552,0.057216,0.028672,0.116416,0.106592,0.111423,0.131456,0.488414,0.074592,,,,,
399,1375508950,0.035008,0.060704,0.031008,,0.125824,0.113727,,,,,,,,
400,1375999060,0.027328,0.033215,0.025248,0.095103,0.108256,0.117248,,,,,,,,
401,1376585843,,,,0.453119,0.111423,0.108416,0.093888,0.438559,0.077696,8.623046,0.487615,0.258207,11.225567,1.115932
402,1385367001,,,,,,,,,,8.059592,0.134816,,,
403,1386188406,,,,,,,,,,,0.54595,0.275455,9.833379,2.336441
404,1400824107,0.184095,0.186144,0.106655,0.102176,,,,,,,5.588368,,9.047333,1.675547
405,1695411135,0.083168,0.168479,0.083232,,0.164544,0.183711,,,,,,,,
406,1695922014,0.080992,0.086432,0.06624,0.311135,,0.158751,,,,,,,,
407,1696182269,0.065568,0.08288,0.068768,,0.115136,,,,,,,,,
408,1696546012,0.06592,0.08,0.063488,0.552126,0.109983,0.148704,,,,,,,,
409,1696924379,0.07312,0.085568,0.06944,0.763517,,,,,,,,,,
410,1697177338,0.064672,0.072832,0.085696,,0.110752,0.107072,,,,,,,,
411,1697587577,0.071424,0.07744,0.068224,0.954397,0.112703,0.14928,,,,,,,,
412,1697966232,0.071328,0.087232,0.0648,1.104572,,,,,,,,,,
413,1698202071,0.068896,0.07488,0.06304,,0.1128,0.10368,,,,,,,,
414,1698592438,0.075584,0.094624,0.108384,1.28086,0.107935,0.1088,,,,,,,,
415,1699045141,0.07296,0.078944,0.062303,1.419451,0.113344,0.139072,,,,,,,,
416,1699734131,,,,1.589435,0.111647,0.113664,,,,,,,,
417,1700212689,,,,1.772794,0.10368,0.105408,,,,,,,,
418,1700682352,,,,1.836346,0.105535,0.108128,,,,,,,,
419,1701173358,0.029728,0.035296,0.026368,1.965371,0.113504,0.107679,,,,,,,,
420,1701667821,0.03152,0.03616,0.024864,0.330815,0.099039,0.101984,,,,,,,,
421,1702206251,0.094944,0.10464,0.104479,0.122591,0.098784,0.106944,,,,,,,,
422,1703901286,0.068384,0.082496,0.127455,0.098944,0.143232,0.253311,,,,,,,,
423,1704423941,0.063744,0.073984,0.064191,0.454783,,,,,,,,,,
424,1704779300,0.067552,0.13312,0.065855,0.80547,0.154752,0.172607,,,,,,,,
425,1705536737,0.081152,0.089376,0.065536,0.966461,0.125983,0.117152,,,,,,,,
426,1705944704,0.072864,0.104672,0.07216,,0.10784,0.10416,,,,,,,,
427,1706294911,0.072288,0.122336,0.077631,0.517822,0.185535,0.105088,,,,,,,,
428,1706964925,,,,0.738141,0.114656,0.105248,,,,,,,,
429,1707447516,0.096192,0.102271,0.076416,0.855006,0.145695,0.105504,,,,,,,,
430,1712191885,0.069151,0.081856,0.101792,0.065248,0.119104,0.140607,,,,,,,,
431,1712698124,0.070528,0.08096,0.064512,0.316735,0.107391,0.11488,,,,,,,,
432,1713089323,0.07184,0.14048,0.068704,0.422495,,,,,,,,,,
433,1713296714,0.0648,0.080736,0.090016,,0.161728,0.111583,,,,,,,,
434,1713734601,0.072096,0.079744,0.099775,0.576574,0.151199,0.116256,,,,,,,,
435,1714126312,0.067872,0.074496,0.065088,0.788733,,,,,,,,,,
436,1714381095,0.066464,0.074944,0.097152,,0.119808,0.107264,,,,,,,,
437,1714775334,0.068384,0.09568,0.101407,0.892894,0.111616,0.109439,,,,,,,,
438,1715210181,0.0712,0.078624,0.063903,1.067548,0.124544,0.10112,,,,,,,,
439,1715603555,0.067264,0.171711,0.069984,1.23702,,,,,,,,,,
440,1715869507,0.070016,0.145727,0.109568,,0.114207,0.105856,,,,,,,,
441,1716257857,0.067775,0.094208,0.094304,1.343132,0.156063,0.159648,,,,,,,,
442,1716706496,0.068192,0.079872,0.068384,1.57206,,,,,,,,,,
443,1716953599,0.065311,0.074976,0.134272,,0.108064,0.107455,,,,,,,,
444,1717336414,0.070432,0.077344,0.064064,1.662875,0.144831,0.107072,,,,,,,,
445,1717698525,0.065471,0.072544,0.062784,1.777499,,,,,,,,,,
446,1717979484,0.064351,0.103872,0.102304,,0.117376,0.107743,,,,,,,,
447,1718433627,0.071936,0.084064,0.042976,1.948858,,,,,,,,,,
448,1718571547,0.02416,0.032512,0.023679,,,0.146304,,,,,,,,
449,1718683962,0.022816,0.029344,0.023104,,0.120255,,,,,,,,,
450,1718826234,0.026464,0.03056,0.024448,,,,,,,,,,,
451,1718962713,0.026303,0.03952,0.02496,2.168249,,,,,,,,,,
452,1719079129,0.02576,0.030656,0.022752,,0.104544,0.106784,,,,,,,,
453,1719237465,0.023648,0.04144,0.026655,,,,,,,,,,,
454,1719360152,0.025376,0.034912,0.024096,2.274137,0.104768,0.164255,,,,,,,,
455,1720052886,,,,2.481688,0.10192,0.102144,,,,,,,,
456,1720520757,,,,2.655128,0.129375,0.10432,,,,,,,,
457,1721025235,,,,2.789816,0.099456,0.111295,,,,,,,,
458,1721493010,,,,2.907799,0.104384,0.108608,0.191743,3.896052,0.150368,,,,,
459,1726385411,,,,7.669706,0.108736,0.120479,,,,,,,,
460,1726878338,0.091168,0.101056,0.074399,8.055944,0.210751,0.104192,,,,,,,,
461,1727464576,0.028896,0.031968,0.025312,8.506726,0.142624,0.107168,0.109311,0.476063,0.07744,,,,,
462,1728735900,,,,9.627588,0.112416,0.120639,,,,,,,,
463,1729221211,,,,10.015778,0.10832,0.103552,,,,,,,,
464,1729705913,,,,10.335874,0.101504,0.105919,0.091744,0.442367,0.072415,,,,,
465,1730878774,,,,11.347326,0.117344,0.1472,,,,,,,,
466,1731364980,,,,4.206644,0.101632,0.104543,,,,,,,,
467,1731876883,0.09056,0.096991,0.075392,4.135507,0.102848,0.111264,0.088031,0.432447,0.071456,,,,,
468,1733349487,0.069216,0.164383,0.10784,0.077152,0.145983,0.11504,,,,,,,,
469,1733824141,0.073632,0.108864,0.10224,0.162239,0.111712,0.114144,,,,,,,,
470,1734273836,0.072576,0.149407,0.107488,0.243743,0.11712,0.111679,0.100352,0.457854,0.07376,,,,,
471,1735616424,0.038624,0.042816,0.028128,0.924125,0.117983,0.161568,,,,,,,,
472,1737614498,0.032831,0.035584,0.027296,0.124319,0.115968,0.116832,,,,,,,,
473,1738388384,0.116416,0.128672,0.115583,0.134464,0.151455,0.112992,,,,13.275352,,,,
474,1739811995,0.090335,0.095488,0.075936,0.153472,0.117408,0.144575,,,,,,,,
475,1740768184,0.073631,0.043296,0.088832,0.135935,,0.171584,,,,,,,,
476,1741124727,0.026112,0.111071,0.032,,0.183839,,,,,,,,,
477,1741319639,0.029024,0.06176,0.029568,,,,,,,,,,,
478,1741448118,0.02672,0.030079,0.024704,0.499774,,,,,,,,,,
479,1741563062,0.023136,0.0288,0.024992,,,0.118336,,,,,,,,
480,1741672982,0.024736,0.048832,0.055584,,0.112352,,,,,,,,,
481,1741850229,0.025184,0.030784,0.023776,,,,,,,,,,,
482,1741969045,0.024192,0.031712,0.025696,0.797598,,,,,,,,,,
483,1742090741,0.02368,0.032416,0.023455,,0.101727,0.099648,,,,,,,,
484,1742348596,0.030752,0.0696,0.035328,,,,,,,,,,,
485,1742494291,0.026463,0.041056,0.031776,1.069533,,0.161375,,,,,,,,
486,1742699795,0.027008,0.065792,0.0296,,0.118688,,,,,,,,,
487,1743001490,0.030304,0.036384,0.027328,1.506588,,,,,,,,,,
488,1743148625,0.025728,0.043487,0.028864,,,0.148415,,,,,,,,
489,1743239697,0.026976,0.064832,0.07712,1.95225,0.111872,0.116352,,,,,,,,
490,1743771600,0.074624,0.122175,0.127584,,0.114944,,,,,15.518162,,,,
491,1744113647,0.068096,0.089855,0.118688,2.360281,0.163104,0.156159,,,,,0.811005,,,
492,1744817228,,,,2.83708,0.107072,0.106143,,,,,0.160256,0.308351,,
493,1745300555,,,,3.19775,0.10896,0.108064,,,,,,,,
494,1745775210,0.075712,0.115327,,3.557686,0.105887,0.103328,,,,,,,,
495,1746219240,0.069312,0.078656,0.072544,3.764468,0.12432,0.15376,,,,,,,,
496,1746692487,0.064992,0.076064,0.065887,4.177108,,0.105792,,,,,,,,
497,1746921606,0.072576,0.079359,0.062687,4.454226,0.112639,,,,,,,,,
498,1747306949,0.075616,0.121599,0.090368,,0.119392,0.123328,,,,,,,,
499,1747742340,,,0.073056,4.713522,0.107936,0.107967,,,,,,,,
500,1748311650,,,,5.035217,0.10288,0.098944,,,,,,,,
501,1748835744,0.026815,0.030976,0.0352,5.349104,0.111744,0.106847,,,,,,,,
502,1749320063,,,,5.298416,0.106752,0.100512,,,,,,,,
503,1749783134,0.028864,,,5.382192,0.110303,0.099712,,,,19.524198,,,,
504,1750209532,0.02512,0.039679,0.05936,3.934709,,0.104703,,,,,,,,
505,1750413148,0.024864,0.044416,0.032448,,0.10912,,,,,,,,,
506,1750432028,0.07328,0.033984,0.029855,4.160596,,0.11072,,,,,0.493887,0.270591,,
507,1750973306,0.068928,0.164767,0.07264,,0.194975,,,,,,,,,
508,1751339385,0.095359,0.077183,0.08544,4.484979,0.138175,0.142528,,,,,,,,
509,1751688504,0.07008,0.085376,0.064832,4.637202,,,,,,,,,,
510,1752006519,0.06704,0.081855,0.06928,,0.111936,0.141952,,,,,,,,
511,1752313270,0.076736,0.080063,0.064768,4.741842,0.104863,0.112224,,,,,,,,
512,1752783509,0.030848,0.085632,0.058944,3.984884,0.112768,0.111136,,,,,,,,
513,1753194676,0.030463,0.03376,0.054592,3.112855,0.115295,0.105472,,,,,,,,
514,1753991985,0.087392,0.040672,0.0544,3.454486,,,,,,,,,,
515,1754066417,0.027424,0.032064,0.125376,,,0.198783,,,,,,,,
516,1754216784,0.022976,0.032032,0.024287,,0.150367,,,,,,,,,
517,1754410096,0.022464,0.03168,0.026592,,,,,,,,,,,
518,1754533296,0.0256,0.053535,0.028448,4.003989,,,,,,,,,,
519,1754659887,0.024864,0.032352,0.073312,,0.109472,0.115455,,,,,,,,
520,1754997166,0.07008,0.079808,0.031264,4.082292,,,,,,,,,,
521,1755203118,0.069728,0.096928,0.069184,,0.114975,0.14752,,,,,,,,
522,1755584268,0.07088,0.163903,0.127743,4.284403,0.140768,0.121568,,,,23.012603,0.12656,0.191775,,
523,1756160619,0.071392,0.074431,0.121248,4.472115,,0.108991,,,,,,,,
524,1756418090,,,0.068416,4.741138,0.14848,0.113696,,,,,,,,
525,1757099240,0.027776,0.035936,0.025024,,0.111551,,,,,,,,,
526,1757253159,0.024576,0.031839,0.0248,4.934097,,,,,,,,,,
527,1757368647,0.024576,0.029312,0.022208,4.948689,0.1144,0.1064,,,,,,,,
528,1757969029,,,,5.031409,0.105823,0.131008,,,,,,,,
529,1758439172,,,,4.62277,0.113408,0.099679,,,,,,,,
530,1758906499,0.043392,0.041376,0.033216,,0.104096,0.105536,0.182943,,,24.435128,0.144703,0.160032,,
531,1763001974,0.02512,0.064864,0.101216,,,,,3.912532,0.118528,,,,,
532,1763411157,0.067871,0.086176,0.086368,9.355557,,,,,,,,,,
533,1763718548,0.068831,0.110528,0.06992,,0.115648,0.130975,,,,,,,,
534,1764125267,0.074496,0.085792,0.14464,9.772579,0.109151,0.113376,,,,,,,,
535,1764585170,0.07008,0.114848,0.071679,10.15597,,0.163775,,,,,,,,
536,1764922993,0.067936,0.12832,0.082079,,0.133024,,0.108383,,,,,,,
537,1765159216,0.02816,0.035232,0.030496,,,,,,,,,,,
538,1765299056,0.025728,0.03088,0.023359,,,,,,,,,,,
539,1765427759,0.024128,0.030464,0.025888,,,,,,,,,,,
540,1765552303,0.024032,0.03776,0.024384,,,,,0.524543,,,,,,
541,1765643503,0.027584,0.032639,0.046688,,,,,,0.087584,,,,,
542,1765826958,0.02384,0.046016,0.024832,,,,,,,,,,,
543,1765959502,0.025792,0.03184,0.024128,,,,,,,,,,,
544,1766001421,0.024576,0.03328,0.06784,11.341278,,0.140096,,,,,,,,
545,1766272045,0.0256,0.050208,0.029728,,0.125536,,,,,,,,,
546,1766432524,0.026656,0.032512,0.025184,,,,,,,,,,,
547,1766572748,0.032448,0.042048,0.02464,11.755869,,,,,,,,,,
548,1766655532,0.024415,0.044608,0.071008,,0.117535,0.105344,,,,,,,,
549,1766888747,0.025792,0.044448,0.024768,,,,,,,,,,,
550,1767012522,0.02608,0.033951,0.026976,11.895292,,,,,,,,,,
551,1767148074,0.058656,0.111424,0.103839,,0.186015,0.106624,0.16208,,,,,,,
552,1767670472,0.072448,0.100639,0.065248,,,,,,,,,,,
553,1767979368,0.066624,0.081824,0.099231,,,,,0.483199,0.081791,,,,,
554,1768357478,0.06592,0.092479,0.068384,12.836794,,0.15392,,,,,,,,
555,1768687525,0.06928,0.093279,0.06944,,0.125535,,,,,,,,,
556,1768967589,0.068352,0.106463,0.067072,12.929914,,0.134751,,,,,,,,
557,1769212356,0.034144,0.037024,0.062752,,0.110016,,,,,,,,,
558,1769432899,0.025408,0.042048,0.026016,,,,,,,,,,,
559,1769568291,0.024416,0.034784,0.031712,13.169273,,0.122176,,,,,,,,
560,1769765666,0.026528,0.052512,0.02928,,0.112383,,0.096704,,,,,,,
561,1769927522,0.038208,0.031648,0.024928,,,,,,,,,,,
562,1770058977,0.024447,0.038688,0.024416,,,,,,,,,,,
563,1770182881,0.023008,0.039488,0.02368,,,,,,,,,,,
564,1770307585,0.023904,0.032288,0.025536,,,,,0.437759,0.078431,,,,,
565,1770475136,0.033696,0.036288,0.024576,,,,,,,,,,,
566,1770593184,0.023648,0.030208,0.024896,,,,,,,,,,,
567,1770741439,0.025119,0.031392,0.024576,13.544599,,0.112672,,,,,,,,
568,1770929599,0.02592,0.057856,0.027136,,0.112032,,,,,,,,,
569,1771064158,0.032415,0.033408,0.028544,,,,,,,,,,,
570,1771261950,0.027584,0.104928,0.07488,13.976567,0.139904,0.128447,,,,,,,,
571,1771910684,,,,14.416661,0.108256,0.103168,0.093727,2.584921,0.077823,11.250239,,,,
572,1775211634,,,,12.177403,0.110208,0.113536,,,,,,,,
573,1775751024,,,,12.477627,0.106016,0.118431,,,,,,,,
574,1776267023,0.10976,0.104608,,12.632474,0.124608,0.137024,,,,10.921279,,,31.201219,
575,1776776525,0.0768,0.085247,0.076511,12.848506,0.12128,0.129503,,,,,,,,
576,1777223916,0.068864,0.219967,0.069664,12.924761,0.114623,0.107456,,,,,0.891005,,,
577,1777687019,,,0.054592,13.175321,0.102112,0.11152,,,,,,0.231232,,1.952986
578,1778411945,,,,13.274681,0.109343,0.101536,,,,,,,,
579,1778905223,,,,13.609879,0.128224,0.105632,,,,,,,,
580,1779441413,,,,14.008247,0.18592,0.110751,,,,,,,,
581,1780020676,,,,14.460085,0.113599,0.106944,,,,,,,,
582,1780524482,,,,14.834644,0.114592,0.113151,,,,12.81369,,,,
583,1781021153,,,,15.200019,0.104543,0.101152,,,,,0.208224,0.219615,,
584,1781549759,,,,15.592754,0.103552,0.105215,,,,,0.583326,,,
585,1782075838,,,,15.988208,0.104255,0.104,,,,,,,,
586,1782539324,,,,16.288336,0.099616,0.104767,,,,,,,,
587,1782991931,,,,16.592686,0.095072,0.097472,,,,,,,,
588,1783432090,,,,16.873774,0.137567,0.100608,,,,,,,,
589,1783930008,,,,17.227372,0.099744,0.105248,,,,,,,,
590,1784389431,,,,17.521964,0.090815,0.094048,,,,14.156854,,,,
591,1784860533,,,,17.852267,0.097376,0.094751,,,,,0.186752,,,
592,1785286004,,,,18.148042,0.091264,0.098464,,,,,,,,
593,1785679443,,,,18.232394,0.085024,0.0824,,,,,,,,
594,1786062706,,,,18.245482,0.084288,0.081504,,,,,,,,
595,1786478417,,,,18.298314,0.084799,0.081792,,,,,,,,
596,1786857199,,,,18.351594,0.083328,0.079743,,,,,,,,
597,1787237806,,,,18.374762,0.085952,0.085087,,,,,,,,
598,1787725485,,,,18.489545,0.100512,0.118752,,,,,,0.46691,,
599,1788173708,,,,18.754184,0.095231,0.097376,,,,13.5366,,,,
600,1788637226,,,,19.081735,0.095616,0.096576,,,,,0.453183,,,
601,1789162121,,,,19.37271,0.135391,0.189408,,,,,,0.413535,,
602,1789665543,,,,19.768645,0.1024,0.101952,,,,,,,,
603,1790111910,,,,20.06474,0.098303,0.09472,,,,,,,,
604,1790607268,,,,20.369188,0.118176,0.154687,,,,,,,,
605,1791080355,,,,20.76973,0.116192,0.104064,,,,,,,,
606,1791582177,,,,21.113089,0.096192,0.135967,,,,,,,,
607,1792012416,,,,21.41536,0.10448,0.097344,,,,,,,,
608,1792459199,,,,21.743711,0.094623,0.097408,,,,,,,,
609,1792881630,,,,22.021567,0.121759,0.094048,0.171744,3.311638,0.134303,,,,,
610,1797172657,,,,26.08373,0.121439,0.132192,,,,,,,,
611,1797651887,,,,26.458834,0.095328,0.100351,,,,,,,,
612,1798086190,0.141536,0.171487,0.089376,26.650544,0.102208,0.098816,0.090303,,,,,,,
613,1798584109,0.035904,0.039872,0.029407,,,,,,,,,,,
614,1798724908,0.028064,0.035456,0.030624,,,,,0.436927,0.087424,,,,,
615,1798902764,0.029888,0.03776,0.028096,,,,,,,,,,,
616,1799034635,0.026112,0.034208,0.02528,22.342942,0.130751,0.107712,,,,,,,,
617,1799732265,,,,22.442557,0.092992,0.0992,,,,,,,,
618,1800127432,0.045248,0.110015,0.03872,22.411389,0.085376,0.084512,0.079871,0.375103,0.064064,,,,18.339114,
619,1800979493,0.069248,0.080223,0.104608,2.609112,0.098368,0.130496,,,,,,,,
620,1801373476,0.070047,0.083424,0.063104,2.84684,0.090399,0.089312,,,,,,,,
621,1801944003,,,,3.102327,0.084767,0.086144,,,,,,,,
622,1802336449,,,,3.314966,0.08672,0.090623,,,,,,,,2.356697
623,1802781280,,,,3.625749,0.093856,0.095616,,,,,13.797622,,,
624,1803191103,0.058272,0.060959,0.037152,2.711832,0.091104,0.09024,,,,,,,,
625,1803550430,0.047392,0.06304,0.0304,2.529465,0.124192,0.101055,,,,,,,,
626,1804189308,,,,2.65676,0.10368,0.095968,,,,,,,,
627,1804634523,,,,1.179837,0.097183,0.096832,,,,,,,,
628,1805065177,0.122815,0.353311,0.11808,1.38774,0.099936,0.096607,0.11424,,,8.859014,,,,
629,1806081206,0.062912,0.111071,0.059328,,,,,0.947165,0.065984,,,,,
630,1806413845,0.081919,0.06816,0.07744,0.773182,0.090624,0.096095,,,,,,,,
631,1807065459,,,,0.838238,0.092928,0.086687,,,,,,,,
632,1807467698,,,,0.887453,0.115936,0.08896,0.076512,0.783773,0.066784,9.384292,0.728894,0.165279,,
633,1813033346,,,,,,,,,,11.867453,0.434047,0.206655,14.41231,
634,1817674580,,,,,,,,,,11.137662,0.244416,0.171711,,2.105785
635,1820316684,,,,,,,,,,11.46291,2.470393,,,
636,1820510635,,,,,,,,,,,0.349087,0.187935,11.368446,1.187549
637,1838593590,0.181568,0.143871,0.075296,0.084032,,,,,,,12.717019,,,
638,1839069588,0.061823,0.095392,0.174048,0.270207,0.115904,0.172799,,,,,,,,
639,1839734674,0.152896,0.137087,0.428447,0.155039,0.096384,0.107615,,,,,,,,
640,1841568525,0.087776,0.378911,0.120895,0.084832,0.119872,0.131232,,,,,,,,
641,1842217803,0.07568,0.137855,0.137504,,0.183263,0.11712,,,,,,,,
642,1842694665,0.0408,0.056255,0.028736,0.245215,,,,,,,,,,
643,1842851721,0.026464,0.061792,0.030208,,0.128672,0.111712,,,,,,,,
644,1843143368,0.070304,0.038656,0.027552,,,,,,,,,,,
645,1843270024,0.025088,0.03104,0.023968,0.599742,,0.112064,,,,,,,,
646,1843576263,0.026816,0.319135,0.090848,1.066109,0.141056,,,,,,,,10.351329,
647,1844075941,0.105887,0.07456,0.043264,,0.12224,0.118623,,,,,,,,
648,1844329988,0.036704,0.086527,0.031936,1.279548,,,,,,,,,,
649,1844559396,0.051136,0.102144,0.190047,1.747738,0.153183,0.108928,,,,,,,,
650,1845181666,0.450046,,,1.836443,0.183391,0.113536,,,,,,,,1.602683
651,1845825120,0.129472,0.433247,0.222911,2.17641,0.130431,0.261695,,,,,,,,
652,1846456254,0.051456,0.130527,0.1384,,0.153504,0.120319,,,,,,,,
653,1846903453,0.0376,0.060992,0.045312,2.498201,,,,,,,,,,
654,1846996477,0.02592,0.036127,0.024416,,0.119135,0.136352,,,,,,,,
655,1847218780,0.027712,0.031776,0.0248,,,,,,,,,,,
656,1847363611,0.025696,0.049248,0.026015,,,,,,,,,,,
657,1847391195,0.026112,0.035264,0.040288,2.607224,,0.16192,,,,,,,,
658,1847684379,0.02592,0.076096,0.026559,,0.131264,,,,,,,,,
659,1847869530,0.02496,0.032256,0.024128,,,,,,,,,,,
660,1847996538,0.024544,0.030176,0.034944,1.912379,,,,,,,,,,
661,1848061945,0.026304,0.034464,0.027712,,0.107776,0.101535,,,,,,,,
662,1848272761,0.02416,0.031264,0.025312,,,,,,,,,,,
663,1848386040,0.023936,0.030016,0.022591,,,,,,,,,,,
664,1848491544,0.023552,0.02592,0.021952,1.847354,,,,,,,,,,
665,1848615608,0.040096,0.03008,0.022816,,0.102752,0.140992,,,,,,,,
666,1848849879,0.059424,0.094879,0.064896,2.049498,,0.107775,,,,,,,,
667,1849179478,0.063423,0.085887,0.108416,,0.118752,,,,,,,,,
668,1849471477,0.071487,0.099872,0.07008,2.403769,0.127647,0.13872,,,,,,,,
669,1849889268,0.062176,0.074752,0.06176,2.794392,,0.117951,,,,,,,,
670,1850241811,0.065215,0.120255,0.101952,,0.110688,,,,,,,,,
671,1850513042,0.061216,0.079488,0.087936,3.149431,0.117279,0.154624,,,,,,,,
672,1850936593,0.063199,0.084544,0.054912,3.558645,,,,,,,,,,
673,1851239088,0.058976,0.073984,0.08208,,0.150784,0.147904,,,,,,,,
674,1851533839,0.059456,0.063487,0.079872,3.968213,,,,,,,,,,
675,1851865998,0.058304,0.075071,0.08736,,0.140896,0.157023,,,,,,,,
676,1852138765,0.05504,0.067423,0.054304,4.391123,,,,,,,,,,
677,1852437260,0.056576,0.075328,0.091199,,0.123904,0.147839,,,,,,,,
678,1852730508,0.043424,0.089856,0.059808,4.810833,,,,,,,,,,
679,1852926635,0.025056,0.09808,0.052928,,0.139072,0.119264,,,,,,,,
680,1853166506,0.025376,0.032768,0.024576,,,,,,,,,,,
681,1853284554,0.023232,0.031264,0.024384,,,,,,,,,,,
682,1853336842,0.025312,0.0312,0.035359,5.217553,,0.107007,,,,,,,,
683,1853561705,0.026976,0.067136,0.02848,,0.117856,,,,,,,,,
684,1853745224,0.029984,0.031968,0.024799,5.641871,0.105855,0.111584,,,,,,,,
685,1854316391,0.027296,0.035968,0.027136,,,,,,,,,,,
686,1854395143,0.025728,0.042175,0.024928,6.009103,,0.106815,,,,,,,,
687,1854617222,0.029088,0.058816,0.027104,,0.115264,,,,,,,,,
688,1854905253,,0.063296,0.052384,6.395117,0.107135,0.095072,,,,,,,,
689,1855443555,,,,6.726156,0.175584,0.101791,,,,,,,,
690,1855994050,,,,7.034635,0.106815,0.109536,,,,,,,,
691,1856472640,,,,7.167179,0.11312,0.109279,,,,,,,,
692,1856957983,,,,7.29889,0.103488,0.10544,,,,,,,,
693,1857417694,,,,7.430474,0.092223,0.097952,,,,,,,,
694,1857856316,,,,7.493546,0.09648,0.100319,,,,,,,,
695,1858338651,,,,7.628073,0.10224,0.100832,,,,,,,,
696,1858794873,,,,7.760425,0.09568,0.097855,,,,,,,,
697,1859237752,,,,7.900648,0.096,0.098016,,,,,,,,
698,1859743991,,,,8.0946,0.110207,0.115552,,,,,,,,
699,1860225301,,,,8.25316,0.116,0.106143,,,,,,,,
700,1860740564,,,,8.467175,0.109343,0.134624,,,,,,,,
701,1861212626,,,,8.675431,0.10368,0.099935,,,,,,,,
702,1861659601,,,,8.835813,0.106336,0.09328,,,,,,,,
703,1862121744,,,,9.017061,0.095839,0.102912,,,,,,,,
704,1862571982,,,,9.304005,0.103008,0.101471,,,,,,,,
705,1863037965,,,,9.653187,0.127007,0.100224,,,,,,,,
706,1863568395,,,,10.015107,0.111968,0.144127,,,,,,,,
