Frame,ts,capsfilter0,queue0,videoconvert0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,tee1,funnel0
256,14243249535,0.185531,0.366889,6.036832,0.244287,6.622831,1.894193,0.785892,0.538531,0.286181,,
257,14281485238,,,,,,,,0.397759,3.064251,,
258,14283436627,,,,,,,,0.444592,0.424953,,
259,14285111959,0.309189,0.680148,6.235808,0.247483,5.213326,1.941366,0.761615,0.341639,0.27753,,
260,14311826227,0.221268,0.552653,6.16425,0.252883,4.842125,1.689504,0.708724,0.453769,0.289868,,
261,14344573752,0.194743,0.535929,6.009068,0.297308,4.668892,1.616194,0.621661,0.438988,0.282273,,
262,14377872247,0.180889,0.453312,6.008906,0.346444,4.611442,1.651125,0.649028,0.455624,0.269255,,
263,14413521712,0.188241,0.373922,6.026061,0.252174,4.937592,0.709381,0.349029,0.436571,0.250905,,
264,14443821842,0.294119,0.832475,6.091712,0.245588,4.924467,0.546871,0.353684,0.115219,0.119041,,
265,14478088969,0.409478,0.490802,6.061565,0.290624,5.114756,0.850723,0.44034,0.159298,0.072819,,
266,14512319167,0.294582,0.699976,6.048852,0.288541,4.597025,0.448177,0.351149,0.159593,0.157213,,
267,14545048940,0.157152,0.433712,5.974424,0.249907,4.535625,1.290403,0.350701,0.158558,0.071053,,
268,14580220994,0.144426,0.281403,6.864485,0.250033,4.585367,0.328828,0.227023,0.206668,0.072928,,
269,14612598945,0.162346,0.355656,6.750502,0.245739,3.992025,0.656658,0.27077,0.165932,0.115405,,
270,14646054929,0.138446,0.233658,5.969143,0.251987,4.012538,0.608318,0.340871,0.113708,0.112565,,
271,14678949247,0.353622,0.581596,6.129266,0.337699,3.951375,0.619736,0.21659,0.169161,0.072262,,
272,14713961114,0.148162,0.374735,5.980489,0.254549,4.01106,0.61477,0.345021,0.157787,0.109374,,
273,14747017635,0.354018,0.779338,6.100579,0.294952,3.958764,0.622881,0.262512,0.168105,0.072106,,
274,14785239407,0.376982,0.745967,6.053483,0.249692,4.009764,0.624538,0.222721,0.114875,0.122542,,
275,14814975813,0.301912,0.71824,6.894814,0.284172,3.89504,0.619341,0.215926,0.335173,0.072086,,
276,14849247379,0.33784,0.656193,6.146253,0.251458,3.477753,1.807806,1.118376,0.16288,0.072166,,
277,14884589255,0.326635,0.643756,6.289169,0.248761,3.54815,1.419525,0.788156,0.656302,0.319529,,
278,14917573749,0.351288,0.787442,6.088673,0.252171,4.005242,0.655686,0.322186,0.443249,0.25987,,
279,14953267497,0.311092,0.696616,6.049015,0.256188,3.98559,1.750277,0.972914,0.157342,0.071593,,
280,14985905324,0.267483,0.486471,6.161967,0.258498,3.975031,1.506394,0.956892,0.44162,0.264797,,
281,15019459513,0.19777,0.591604,6.02738,0.240362,4.06331,1.489438,0.996746,0.668348,0.266269,,
282,15053001913,0.316403,0.574307,7.798846,0.212072,4.077198,1.667102,0.985609,0.468035,0.280932,0.167378,
283,15089791747,0.3089,0.79059,6.290436,0.239973,4.071027,0.64761,0.272009,0.429048,0.272828,,
284,15120212281,0.318881,0.56757,6.11328,0.289865,3.878114,0.65901,0.260604,0.112798,0.1427,,
285,15152326730,0.307893,0.557826,6.020639,0.248416,3.855314,0.614149,0.21062,0.112583,0.109672,,
286,15185924861,0.320898,0.605343,6.017574,1.094357,3.950227,0.618875,0.21429,0.196385,0.117547,,
287,15220629282,0.143342,0.371896,5.978569,0.240226,3.895257,0.710308,0.223241,0.15652,0.070502,,
288,15253093711,0.135246,0.546236,5.905126,0.288921,3.979913,0.771759,0.315832,0.154005,0.070576,,
289,15287250792,,,,,,,,0.152821,0.072011,,
290,15295741259,,,,,,,,0.176145,0.184785,,
291,15296345750,0.347844,0.523002,6.037154,0.285953,3.919025,0.618262,0.275067,0.145841,0.083953,,
292,15324833762,0.296947,0.751265,6.095805,0.301369,3.928904,0.648478,0.275414,0.114698,0.11549,,
293,15355255796,0.322909,0.700925,7.176257,0.243781,3.874065,0.612051,0.216986,0.204473,0.075208,,
294,15389818492,0.14147,0.474747,5.939663,0.295198,3.939297,0.697896,0.229803,0.156346,0.06914,,
295,15422119577,0.317126,0.531557,6.10667,0.240991,3.882191,0.623371,0.220219,0.154434,0.072181,,
296,15456775132,0.301947,1.043244,6.077658,0.291199,3.954146,0.622907,0.269564,0.161254,0.116324,,
297,15492067928,0.305645,0.492015,6.116495,0.342937,3.934834,0.626892,0.223081,0.113282,0.11966,,
298,15523869749,0.316437,0.500068,6.904079,0.253126,4.031962,0.622447,0.222805,0.165659,0.112599,,
299,15558424467,0.140446,0.304628,5.961178,0.249016,4.025176,0.615675,0.216767,0.165886,0.11208,,
300,15590878771,0.12806,0.276899,6.079825,0.242167,4.720289,0.377371,0.349051,0.272056,0.074313,,
301,15625206664,0.142592,0.458021,5.892547,0.300049,4.519071,0.466569,0.307168,0.158986,0.072041,,
302,15659561657,0.307837,0.700616,6.094747,0.300263,4.766777,0.486661,0.340686,0.1626,0.166451,,
303,15693625302,0.295843,0.762768,6.019772,0.247401,4.807508,0.857259,0.476629,0.159896,0.072591,,
304,15727862071,0.316571,0.733498,6.093078,0.292083,3.996446,0.631817,0.223568,0.155478,0.071236,,
305,15760468579,0.289126,0.798657,6.049486,0.24903,3.680876,0.669018,0.22562,0.162114,0.070736,,
306,15793925919,0.127229,0.292075,5.950849,0.252681,3.599132,0.624247,0.208855,0.160026,0.072693,,
307,15826832440,0.103463,0.536271,17.379751,0.935828,5.355296,0.656917,0.219871,0.207141,0.113475,,
308,15876448131,0.28084,0.723324,17.666956,0.77853,6.295829,0.623094,0.225405,0.160579,0.07346,,
309,15909848340,0.312874,0.90997,17.505244,0.782972,5.183201,0.475282,0.165675,0.152586,0.071533,,
310,15942319118,0.284889,0.74217,17.362713,0.774245,5.155916,0.477002,0.165752,0.109094,0.069424,,
311,15975737905,0.321496,0.780734,14.156248,0.264489,3.998164,0.625265,0.213471,0.108074,0.10711,,
312,16004927847,0.326979,0.74041,6.088039,0.299179,4.024899,0.611581,0.219477,0.163214,0.070637,,
313,16031915971,0.294912,0.740707,6.144,0.243837,3.997411,0.628707,0.218337,0.257108,0.075713,,
314,16064396098,0.260508,1.052249,5.956449,0.245882,3.857348,0.704483,0.232823,0.160565,0.069934,,
315,16098212143,0.328179,0.63353,6.036811,0.431984,3.897787,0.613853,0.22042,0.11294,0.113533,,
316,16131880343,0.298585,0.623674,6.061926,1.431666,4.228658,0.612493,0.347457,0.157668,0.113948,,
317,16167062900,0.301978,0.923583,6.121297,0.247719,4.04474,0.627252,0.275515,0.16784,0.070513,,
318,16200203980,0.284536,0.969827,6.13239,0.28327,4.307139,0.676608,0.225337,0.114682,0.114663,,
319,16236254669,0.323302,0.704715,6.032146,0.24415,3.841149,0.616291,0.216362,0.17006,0.071625,,
320,16266895211,0.298716,0.600475,6.101329,0.293839,4.010945,0.671742,0.250781,0.242351,0.123748,,
321,16300791820,,,,,,,,0.162617,0.070787,,
322,16308968962,,,,,,,,0.176188,0.187902,,
323,16309560765,0.302192,0.657429,6.027203,0.25859,4.101799,0.65448,0.238451,0.089196,0.123661,,
324,16334640410,0.29606,0.723097,6.11717,0.251479,4.890952,0.343284,0.348022,0.151289,0.109737,,
325,16369046722,0.143146,0.43256,6.024329,0.287332,4.521577,1.459661,0.337266,0.116662,0.115762,,
326,16404478630,0.147264,0.552263,6.851203,0.245293,4.573725,0.379754,0.351872,0.114756,0.133075,,
327,16436716534,0.158709,0.261752,6.035444,0.290035,4.851157,0.749588,0.442772,0.159038,0.071463,,
328,16470184665,0.145728,0.566776,6.113934,0.306489,5.266104,0.547899,0.348969,0.163967,0.071575,,
329,16504509121,0.260942,0.703445,6.078737,0.2524,4.711248,0.367716,0.351261,0.161171,0.113607,,
330,16537671730,0.138422,0.477968,5.880867,0.251004,4.565328,0.519555,0.389295,0.163015,0.071589,,
331,16571485744,0.308881,0.770114,6.066293,0.243259,4.827887,0.517516,0.34759,0.162794,0.1157,,
332,16605597906,0.262646,0.76118,6.06893,0.250513,4.857386,0.774646,0.455266,0.153984,0.072151,,
333,16639711543,0.176963,0.323212,5.998611,1.082477,4.570226,0.474241,0.341196,0.158716,0.071867,,
334,16673015362,0.172684,0.269329,5.976194,0.338686,4.433778,0.425202,0.351061,0.157291,0.072286,,
335,16705754279,0.269088,0.720469,6.011409,0.287227,4.687609,0.61538,0.348991,0.157894,0.072172,,
336,16740513103,0.129844,0.50871,5.976943,0.243437,4.75877,1.471593,0.277845,0.151626,0.071076,,
337,16776547166,0.28774,0.665229,6.137039,0.298035,3.936084,0.699243,0.225704,0.160213,0.071595,,
338,16807418121,0.330696,0.694845,6.84838,0.24562,3.996854,0.623159,0.215764,0.154551,0.115777,,
339,16841863023,0.380707,0.561396,6.072523,0.303472,3.876237,0.633937,0.216114,0.155443,0.070021,,
340,16874916004,0.27704,0.663662,6.068189,0.298799,6.259215,0.75279,0.593817,0.347148,0.076662,,
341,16911373461,0.201923,0.340683,5.947952,0.253208,4.494831,1.233555,0.487424,0.117842,0.128827,,
342,16944192626,0.16421,0.417545,6.433286,0.286097,4.800552,0.573944,0.387418,0.152631,0.072824,,
343,16977059239,0.139676,0.266265,6.699149,0.353585,5.496589,0.329009,0.222499,0.160177,0.07284,,
344,17012485629,0.147285,0.270569,5.889383,0.246044,3.851875,0.617291,0.207781,0.166738,0.071416,,
345,17042920942,0.141544,0.272551,5.972405,0.287115,3.897915,0.6206,0.212818,0.240358,0.117773,,
346,17076684186,0.103916,0.32353,5.899149,0.293584,3.892488,0.727313,0.238483,0.157948,0.071203,,
347,17111217069,0.146415,0.281038,5.973938,0.2422,4.016203,0.635536,0.212553,0.157382,0.071894,,
348,17144434667,0.174382,0.521303,21.869945,0.766638,5.231139,0.620567,0.295698,0.163904,0.070017,,
349,17196182882,0.323545,0.819434,17.495142,0.795512,5.061115,0.475529,0.166013,0.204101,0.075257,,
350,17225512277,0.287826,0.793399,17.703632,0.759221,5.172229,1.432006,1.137828,0.108109,0.068293,,
351,17261965963,0.216822,0.651893,18.229107,0.768891,5.15486,1.368745,1.035043,0.445103,0.273334,,
352,17295898978,0.1999,0.409333,5.899387,0.300382,4.074234,1.592174,1.026788,0.477731,0.293895,,
353,17317195804,,,,,,,,0.407437,0.278755,,
354,17322846928,,,,,,,,0.29259,0.437211,,
355,17324543958,0.178464,0.384144,6.012836,0.242589,3.977984,1.541234,0.970736,0.337258,0.287732,,
356,17349488549,0.236743,0.718215,6.922568,0.281513,3.91954,1.268596,0.772121,0.646458,0.269353,,
357,17383894954,0.193815,0.4141,6.05033,0.296296,3.918167,1.292376,0.827611,0.444655,0.281878,,
358,17416523349,0.323687,0.746914,6.065684,0.239902,4.028385,0.657235,0.271113,0.438465,0.281497,,
359,17449230910,0.318081,0.978737,6.129654,0.28755,3.926906,0.622637,0.217573,0.113381,0.123656,,
360,17484079354,0.309203,0.732618,6.093375,0.241798,3.836208,0.619741,0.23004,0.1601,0.131301,,
361,17516461657,0.271907,0.857876,6.088728,0.24471,3.96397,0.616025,0.215344,0.154321,0.067955,,
362,17550419681,0.321647,0.759937,6.914109,0.236796,4.002847,0.612364,0.217096,0.159529,0.070537,,
363,17584984559,0.141573,0.653464,6.08845,0.244565,3.882191,0.628283,0.216244,0.161512,0.069123,,
364,17617542796,0.320811,0.883133,6.103202,0.245822,4.653909,0.620349,0.215025,0.156415,0.113244,,
365,17652792107,0.156897,0.595626,17.42421,0.768171,5.333913,0.640915,0.218926,0.15906,0.155643,,
366,17700358678,0.553018,0.779305,18.984157,0.766971,5.142344,0.676707,0.270372,0.155503,0.071865,,
367,17734210779,0.273704,0.749246,17.434882,0.736114,5.239356,0.478222,0.164578,0.17276,0.071364,,
368,17765817714,0.332186,0.708284,6.058831,0.245884,4.004759,0.66934,0.360359,0.108821,0.068491,,
369,17786999297,0.305252,0.539402,6.077534,0.291505,3.897437,0.62577,0.221816,0.181811,0.112087,,
370,17820358474,0.374686,0.475479,5.988363,0.293738,3.988879,0.616664,0.218027,0.160565,0.11724,,
371,17856857504,0.315934,0.571328,6.105014,0.300197,3.924465,0.724735,0.226755,0.157172,0.070767,,
372,17888067348,0.316577,0.658685,6.891009,0.246963,4.011831,0.623613,0.217796,0.15909,0.072602,,
373,17922770142,0.308876,0.715573,6.039049,0.258391,4.777807,0.618117,0.214302,0.156404,0.21278,,
374,17956364887,0.128662,0.3727,6.089365,0.239825,3.865942,0.629662,0.222777,0.165915,0.070789,,
375,17988774847,0.316393,0.744656,6.117766,0.382043,4.041611,0.625336,0.215166,0.160017,0.119459,,
376,18023923704,0.334908,0.756543,6.094975,0.250848,3.843808,0.619072,0.215089,0.253181,0.074789,,
377,18060951841,0.433815,0.771755,7.379366,0.241609,3.856598,0.671577,0.26518,0.156393,0.069871,,
378,18093180445,0.306865,0.624395,6.083249,0.250855,3.986022,0.613027,0.225994,0.113718,0.111691,,
379,18125479107,0.305585,1.044647,6.128774,0.250195,4.081428,0.623109,0.403244,0.153151,0.070202,,
380,18159009422,0.146428,0.351788,5.902368,0.300929,3.886408,0.654541,0.221543,0.254135,0.07377,,
381,18191333727,0.329629,0.988691,6.181485,0.247264,4.052685,0.619691,0.272026,0.165523,0.110709,,
382,18228098529,0.297649,0.750457,6.070525,0.254634,3.986681,1.72794,0.976081,0.114405,0.114867,,
383,18261991837,0.294926,0.498146,6.148455,0.252277,4.268362,1.232548,1.002224,0.432588,0.294152,,
384,18295401770,0.325028,0.653666,6.076803,0.247687,4.015509,1.645281,1.035501,0.466781,0.276591,,
385,18329656383,,,,,,,,0.391956,0.466699,,
386,18336019611,,,,,,,,0.308612,0.419198,,
387,18337659952,0.18471,0.479744,6.16503,0.243797,5.304072,1.695787,0.799572,0.330395,0.262612,,
388,18364040711,0.200407,0.435935,6.178678,0.242434,4.747199,1.633056,0.654236,0.42717,0.296034,,
389,18397814187,0.187804,0.437306,6.169627,0.292043,4.84307,1.937371,0.674159,0.443182,0.271133,,
390,18433931270,0.302114,0.490367,5.949642,0.253244,4.896311,2.000523,0.696733,3.058046,0.32113,,
391,18465107705,0.214979,0.397382,6.06835,0.248639,5.685386,1.645395,0.673701,0.414405,0.300009,,
392,18499439692,0.293871,0.54355,6.049136,0.301367,5.165801,1.519565,0.353953,0.514728,0.423683,,
393,18531790737,0.318961,0.749481,6.38679,0.249176,4.624192,0.313949,0.380213,0.1603,0.073107,,
394,18564755909,0.143918,0.581607,17.748535,0.744355,5.975645,0.507517,0.35031,0.167866,0.119697,,
395,18613332856,0.14713,0.344301,17.526032,0.769969,6.284753,0.64663,0.540236,0.157647,0.071866,,
396,18645246394,0.152313,0.314822,17.525905,0.808487,5.925466,0.62545,0.350731,0.17679,0.07279,,
397,18678453044,0.099603,0.543751,21.833581,0.840925,5.678789,0.622479,0.214483,0.111262,0.159532,,
398,18716332742,0.07822,0.341433,5.84674,0.251936,3.978283,1.899014,0.966177,0.158165,0.070155,,
399,18734030802,0.089761,0.953658,6.178164,0.252089,4.036349,1.256265,0.711684,0.443717,0.289589,,
400,18769203904,0.146172,0.282543,6.581352,0.323212,3.896638,1.275757,0.760228,0.414625,0.252854,,
401,18801646465,0.104217,0.319525,6.641795,0.240251,3.983252,1.292362,0.793338,0.384146,0.451057,,
402,18835456919,0.104181,0.320473,5.863657,0.304078,3.955189,1.518679,0.911623,0.457321,0.265087,,
403,18868951731,0.143948,0.262421,6.003123,0.2864,4.780173,1.768938,0.703607,0.578371,0.272613,,
404,18903486800,0.098041,0.309335,5.884632,0.292782,4.768071,1.106083,0.283636,0.450899,0.282017,,
405,18936568854,0.143236,0.274415,6.722851,0.244606,4.410451,0.563524,0.348986,0.155449,0.123646,,
406,18969350711,0.104284,0.367617,5.854247,2.31594,4.6417,0.319461,0.219733,0.16001,0.073001,,
407,19004266738,0.150569,0.27047,6.541201,0.247302,4.015503,0.614482,0.211997,0.160593,0.071903,,0.151165
408,19036270286,0.145558,0.324256,5.906968,0.24623,3.886332,0.620581,0.215485,0.158542,0.069335,,
409,19069399964,0.100217,0.30761,5.845274,0.259793,4.020994,0.756113,0.218473,0.156641,0.122726,,
410,19103405846,0.143301,0.282671,5.988449,0.301979,3.899568,0.631269,0.210669,0.16049,0.168077,,
411,19138846215,0.102437,0.319977,5.839948,0.260006,4.00311,0.606697,0.250446,0.199896,0.122794,,
412,19170826311,0.102929,0.320362,6.690111,0.283242,3.871895,0.620886,0.209766,0.288176,0.073933,,
413,19205193325,0.143572,0.324553,5.848631,0.250378,3.498214,0.707154,0.226095,0.158118,0.07042,,
414,19237865393,0.110451,0.320167,5.941303,0.252579,3.441899,0.655668,0.216944,0.162553,0.072476,,
415,19271579194,0.153711,0.263095,5.858841,0.341941,4.035253,0.668566,0.284848,0.163254,0.070265,,
416,19307243232,0.144431,0.281459,5.975866,0.390914,4.096805,0.668781,0.2557,0.114339,0.120285,,
417,19339971161,,,,,,,,0.16312,0.07251,,
418,19348651561,,,,,,,,0.175096,0.232175,,
419,19349577868,0.139677,0.288929,6.683066,0.249494,3.895255,0.621966,0.269515,0.156819,0.147801,,
420,19374112912,0.101323,0.318807,5.837453,0.245966,4.788629,0.70703,0.228327,0.113476,0.116645,,
421,19407965063,0.100821,0.320685,5.851546,0.251895,5.03332,0.528411,0.300819,0.159784,0.071874,,
422,19441860182,0.146715,0.260056,5.827674,0.348155,4.649999,1.134459,0.295956,0.173934,0.113275,,
423,19476381383,0.103327,0.311318,5.853429,0.256087,4.830344,1.866437,0.692967,0.158663,0.118537,,
424,19514207858,0.146036,0.370196,5.884297,0.247586,6.07543,1.177395,0.653327,0.452439,0.279201,,
425,19545910458,0.147017,0.323962,6.022868,0.25064,4.367011,1.182337,0.97755,0.449672,0.263831,,
426,19578333952,0.15136,0.270509,5.931602,0.246796,3.933953,1.312201,0.788985,0.460238,0.274845,,
427,19611510095,0.136088,0.255719,5.841928,0.299919,3.889874,1.283389,0.740664,0.44363,0.280635,,
428,19645087158,0.145563,0.257316,5.918766,0.241217,4.000838,1.232432,0.737201,0.541333,0.270928,,
429,19680650276,0.152875,0.32302,5.860791,0.250999,4.038578,1.625775,0.933349,0.439647,0.265373,,
430,19713331362,0.15246,0.278906,5.869847,0.288295,4.072156,1.391965,1.101397,0.44492,0.289046,,
431,19747189830,0.10306,0.320369,5.83207,0.253074,4.054204,1.297779,0.722032,0.515154,0.287408,,
432,19780294369,0.148388,0.275033,5.915561,0.245006,4.74736,1.797507,0.587909,0.418318,0.28471,,
433,19815246245,0.144217,0.255898,5.908983,0.253897,4.756816,1.709267,0.647528,0.504372,0.280962,,
434,19849833392,0.146702,0.274169,6.596476,0.298292,4.534815,1.743724,0.757407,0.395535,0.274472,,
435,19883416145,0.151644,0.271702,6.704891,0.242855,4.554445,2.04174,3.068446,0.457641,0.275494,,
436,19920200535,0.146286,0.273833,5.877277,0.255288,5.480829,1.741575,0.643008,0.699781,0.358772,,
437,19951154551,0.150224,0.274983,5.948404,0.246114,4.75577,1.870816,0.674018,0.451486,0.445071,,
438,19984253252,0.150061,0.262162,5.909235,0.251326,4.832481,1.837891,0.801311,0.414419,0.268682,,
439,20018164299,0.102292,0.307545,5.829867,0.248446,4.738178,1.824425,0.624096,0.449022,0.263977,,
440,20053878018,0.103503,0.317775,8.559764,0.239024,4.833637,1.992536,0.662218,0.46646,0.264005,,
441,20088387708,0.14904,0.322584,5.889293,0.292103,3.952266,1.643651,2.240301,0.427038,0.297504,,
442,20120081283,0.161627,0.271154,6.117459,0.29573,4.040292,1.40529,1.018519,0.615162,0.268408,,
443,20152546844,0.132971,0.255368,5.833883,0.326682,4.673423,0.43345,0.730663,0.429463,0.280624,,
444,20185226304,0.150064,0.345453,5.817326,0.250635,4.012894,1.279244,0.73688,0.39139,0.264871,,
445,20220705464,0.14701,0.274168,6.669808,0.244998,3.908208,1.214773,0.680366,0.41544,0.285901,,
446,20253815937,0.152748,0.269487,6.929021,0.249381,3.972253,1.168717,0.787569,0.397835,0.450988,,
447,20287771526,0.104078,0.325627,5.830208,0.254729,4.804635,0.687941,0.225589,0.409725,0.277833,,
448,20319882477,0.096511,0.318918,5.883799,0.293191,3.918573,0.622398,0.298662,0.197713,0.072593,,
449,20352734941,,,,,,,,0.109938,0.118044,,
450,20361722296,,,,,,,,0.173311,0.143351,,
451,20362362436,0.099775,0.36504,5.908233,0.252633,4.091198,0.702808,0.238752,0.129673,0.123675,,
452,20387323479,0.151854,0.290058,5.927236,0.246063,4.050843,0.612833,0.21845,0.161164,0.072079,,
453,20420478244,0.180572,0.33379,5.8542,0.251621,4.030321,0.61617,0.219862,0.166668,0.149647,,
454,20454218465,0.158282,0.264621,5.889633,0.278685,4.075151,0.617114,0.265703,0.164962,0.115759,,
455,20488046479,0.14406,0.322209,5.836951,0.252886,4.00302,1.509983,1.111658,0.206778,0.075095,0.154021,
456,20523882537,0.097609,0.315403,5.974972,0.253348,4.042331,1.325989,0.820744,0.446534,0.266133,,
457,20557251170,0.089689,0.916845,5.895132,0.291434,4.260576,1.259014,0.777265,0.407645,0.27883,,
458,20593172888,0.148197,0.322768,5.885434,0.294762,3.560004,1.56132,1.002616,0.418684,0.27124,,
459,20624806412,0.147247,0.280575,6.686012,0.238055,3.440065,1.235197,0.762643,0.441718,0.280903,,
460,20658631777,0.147196,0.320197,5.885199,0.241011,3.937689,1.297913,0.754196,0.440799,0.298295,,
461,20692151985,0.144939,0.316177,5.870121,0.242618,5.070162,1.914245,0.749563,0.423429,0.287106,,
462,20727774685,0.149911,0.305776,5.764766,0.293223,4.641503,1.72041,0.619861,0.455568,0.442466,,
463,20761783902,0.144976,0.328548,6.603477,0.245347,4.637786,1.806525,0.848456,0.432013,0.280158,,
464,20795485948,0.146495,0.325313,6.637445,0.246461,4.691711,1.848236,0.643612,0.425818,0.269929,,
465,20829213867,0.143288,0.277428,5.921667,0.259193,4.988922,1.353811,0.809172,0.43373,0.292845,,
466,20862234600,0.099509,0.320389,5.876614,0.291946,3.921285,1.334867,0.9166,0.41533,0.303758,,
467,20895034580,0.146247,0.258173,5.836979,0.335306,3.903756,1.529175,0.951968,0.486495,0.328741,,
468,20929141595,0.14063,0.26437,5.811399,0.24289,3.971192,1.278495,0.787332,0.423691,0.281101,,
469,20964637699,0.103584,0.364014,6.619501,0.298641,3.895625,1.266733,0.723712,0.411815,0.27276,,
470,20996789566,0.102943,0.335031,6.031134,0.29004,3.887615,1.611969,0.959695,0.415879,0.253215,,
471,21030551453,0.166194,0.445153,17.679867,0.78162,5.241502,1.408019,0.942634,0.440088,0.273414,,
472,21077731003,0.138443,0.386449,11.585079,0.241876,4.053304,1.582973,0.971421,0.443948,0.261979,,
473,21103991521,0.154561,0.257771,5.9283,0.255505,4.005876,1.5628,0.917293,0.65606,0.303883,,
474,21133222761,0.144591,0.285046,6.613623,0.596983,3.999692,1.22205,0.837678,0.445529,0.26525,,
475,21166122995,0.157678,0.271101,5.912395,0.236275,4.058207,1.342673,0.94925,0.40545,0.29735,,
476,21199203929,0.141497,0.274771,5.819991,0.303403,3.888661,1.318641,0.752853,0.53531,0.279187,,
