Frame,ts,rtpsession0,rtpstorage0,rtpjitterbuffer0,rtpssrcdemux0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,convertor
25061,39999474350,0.070752,0.087712,0.24288,0.072991,0.128992,0.149663,,,,,,,
25062,40000006988,0.08,0.120544,0.459647,0.077023,0.138239,0.167776,,,,,,,
25063,40000686346,0.03424,0.06144,0.379039,0.02768,0.100768,0.103328,,,,,,,
25064,40002227814,0.024544,0.032,0.024864,0.024735,0.0456,0.04064,,,,,,,
25065,40002423429,0.085536,0.098528,0.099296,0.079424,0.034112,0.039584,,,,,,,
25066,40004200992,0.067712,0.079808,0.114367,0.0672,0.10112,0.11232,,,,,,,
25067,40004570143,0.06784,0.087968,0.222143,0.11216,0.107392,0.173727,,,,,,,
25068,40005009022,0.06848,0.105248,0.412094,0.087967,,0.11472,,,,,,,
25069,40005365245,0.069056,0.1296,0.530079,0.076863,0.108992,,,,,,,,
25070,40005728796,0.07232,0.120256,,0.140831,0.122143,0.101728,,,,,,,
25071,40006194874,0.071616,0.091327,0.712766,0.068768,0.107008,0.10384,,,,,,,
25072,40006509273,0.066432,0.082079,0.744126,0.069472,,,,,,,,,
25073,40006763481,0.066208,0.07872,,0.064895,0.097023,0.107296,,,,,,,
25074,40007147192,0.071744,0.095647,0.88355,0.071712,0.104288,0.093695,,,,,,,
25075,40007574550,0.070048,0.089567,1.022141,0.068576,0.098464,0.099712,,,,,,,
25076,40007940629,0.068832,0.088927,1.170173,0.069184,,0.106944,,,,,,,
25077,40008264436,0.06896,0.094591,,0.066816,0.106207,,,,,,,,
25078,40008524468,0.06704,0.089247,1.247261,0.07408,0.1104,0.177631,,,,,,,
25079,40008930323,0.068576,0.080704,1.462972,0.097407,,0.204447,,,,,,,
25080,40009350193,0.026528,0.029728,,0.024224,0.039648,,0.064768,,,,,,
25081,40009504273,0.023424,0.039648,2.705592,0.027584,0.036512,0.044128,,1.100093,0.038112,,,,
25082,40010925229,,,2.521721,,0.043616,0.03744,,,,,,,
25083,40011092364,,,2.369369,,0.032992,0.03584,0.030208,0.143616,0.027488,,,,
25084,40011486187,,,2.417625,,0.037984,0.040832,,,,,,,
25085,40011649835,,,2.227546,,0.039008,0.036768,,,,,,,
25086,40011807594,0.109919,0.123872,2.240217,0.086048,0.032896,0.03552,0.037952,0.13584,0.028288,,,,
25087,40021697070,0.070592,0.09056,0.077279,0.06944,0.107136,0.13168,,,,,,,
25088,40022105613,0.069344,0.115104,0.248543,0.124032,0.140287,0.111872,,,,,,,
25089,40022768331,,,0.39411,,0.104288,0.112288,0.093632,3.585237,0.107424,15.707635,2.487993,,
25090,40029086585,,,,,,,,,,17.580878,,18.37118,
25091,40035815846,,,,,,,,,,22.792223,3.785973,0.163967,27.611185
25092,40045662986,0.165216,0.164512,0.1,0.101599,0.11472,0.174783,,,,13.579065,7.695498,0.218112,6.878253
25093,40052899733,0.067807,0.08192,0.037408,0.038016,,0.072928,,,,,,,
25094,40053162037,0.057024,0.126015,0.312447,0.122784,0.113952,0.124128,,,,,,,
25095,40054105682,0.071391,0.078624,0.037056,0.033888,0.113311,,0.238464,0.455455,0.085503,,,,6.988844
25096,40057282985,0.027616,0.065184,0.252288,0.110911,0.102687,0.053824,,,,,,,
25097,40057923143,0.112064,0.117055,0.091552,0.08976,0.104192,0.117183,,,,,,,
25098,40059620834,0.1168,0.159904,0.360095,0.105151,0.109856,0.115519,,,,,,,
25099,40060355776,0.072768,0.150432,,0.059007,0.203167,0.101792,,,,,,,
25100,40060655071,0.025952,0.032768,0.078432,0.025888,0.047808,0.037056,,,,,,,
25101,40060792159,0.024512,0.029248,0.132992,0.023424,,0.036736,,,,,,,
25102,40060905022,0.024383,0.043072,,0.025216,0.035519,,,,,,,,
25103,40061021310,0.025184,0.034016,0.205727,0.024672,0.039584,0.04912,,,,,,,
25104,40061166942,0.024832,0.02912,0.25184,0.02416,0.036128,0.037855,,,,,,,
25105,40061330493,0.024031,0.082496,0.290559,0.029088,,0.040128,,,,,,,
25106,40061449981,0.024736,0.039712,,0.025024,0.040544,,,,,,,,
25107,40061541533,0.02464,0.033344,0.350431,0.025663,0.049184,0.049727,,,,,,,
25108,40061769916,0.026944,0.0408,0.371583,0.025568,0.044512,0.038752,,,,,,,
25109,40061944123,0.024607,0.045856,0.423231,0.051392,0.04928,0.036223,,,,,,,
25110,40062376794,0.065984,0.403743,0.668607,0.087455,0.106752,0.105247,,,,,,,
25111,40062850041,0.083712,0.117951,0.891165,0.07344,0.157503,0.119552,,,,8.203401,0.375999,,
25112,40063319896,0.073184,0.148479,1.286493,0.102816,0.109216,0.107359,,,,,,0.279647,
25113,40063863958,0.072991,0.110624,1.169693,0.087584,,0.163008,,,,,,,
25114,40064149589,0.067136,0.086944,,0.066688,0.124383,,,,,,,,
25115,40064456660,0.069407,0.08432,1.313308,0.069664,0.110688,0.105536,,,,,,,
25116,40064937331,0.083424,0.09728,1.364252,0.133536,0.119616,0.173343,,,,,,,
25117,40065332498,0.069664,0.08112,1.539835,0.065312,,,,,,,,,
25118,40065592753,0.06752,0.081728,,0.065952,0.09616,0.101376,,,,,,,
25119,40065940912,0.065504,0.126432,1.662939,0.089504,0.108959,0.101376,,,,,,,
25120,40066386479,0.07072,0.09584,1.897083,0.069632,,0.104511,,,,,,,
25121,40066703822,0.067264,0.108224,,0.069248,0.11056,,,,,,,,
25122,40066966893,0.066656,0.129216,1.896026,0.085568,0.172575,0.107712,,,,,,,
25123,40067472716,0.071744,0.08752,2.118682,0.066208,,0.099199,,,,,,,
25124,40067715723,0.064928,0.084416,,0.068288,0.100032,,,,,,,,
25125,40068015658,0.066208,0.083584,2.304985,0.067776,0.103648,0.097792,,,,,,,
25126,40068478665,0.069216,0.12496,2.397497,0.07168,0.130591,0.093216,,,,,,,
25127,40068852072,0.06672,0.086976,2.512728,0.069824,0.096992,0.145024,,,,,,,
25128,40069381510,,,2.546072,,0.033792,0.037696,,,,,,,
25129,40069551622,,,2.332793,,0.033472,0.047392,,,,,,,
25130,40069710181,,,2.133849,,0.033536,0.037408,,,,,,,
25131,40069872869,,,1.988826,,0.03504,0.038656,,,,,,,
25132,40070037956,,,1.843003,,0.033984,0.040287,,,,,,,
25133,40070200292,,,1.560667,,0.036064,0.037984,,,,,,,
25134,40070333476,0.125311,0.119488,1.401852,0.085376,0.05568,0.036799,0.072384,1.140925,0.107552,,,,6.827789
25135,40073936665,0.071455,0.092992,0.076352,0.070592,0.140544,0.125407,,,,,,,
25136,40074384920,0.069184,0.089376,0.263999,0.10576,0.120799,0.169632,,,,,,,
25137,40075034710,,,0.424191,,0.099296,0.119839,0.084416,0.403358,0.074336,15.609075,,,
25138,40090573002,0.18928,0.208415,0.099328,0.095136,0.1232,0.190335,,,,13.97836,0.898526,0.237567,6.821421
25139,40112415148,0.095968,0.10112,0.086144,0.080639,0.110815,0.125888,,,,,,,
25140,40112937802,0.071232,0.255263,0.065312,0.120128,0.138592,0.115295,0.208127,0.434687,0.076224,8.974982,0.327007,,
25141,40123644716,0.123904,0.18464,0.096224,0.149823,0.114048,0.150591,,,,,,0.24656,
25142,40125416487,0.092896,0.102592,0.113152,0.080863,0.093695,0.115136,,,,,,,
25143,40125926629,0.244543,0.03648,0.06272,0.029792,0.038208,0.040672,0.038912,0.158207,0.033888,,,,6.836812
25144,40135069451,0.122847,0.142144,0.133023,0.0912,,0.141312,,,,9.056102,,,
25145,40135559466,0.07568,0.169376,0.174112,0.082815,0.12448,0.10256,,,,,0.378719,0.222655,
25146,40136061096,0.287551,0.040384,0.029728,0.027232,0.076831,0.038944,,,,,,,
25147,40136299688,0.111231,0.177344,0.081951,0.0856,0.060512,,0.041792,0.159871,0.034944,,,,
25148,40142483510,0.074208,0.09504,,0.075552,0.112352,0.160672,,,,,,,6.705709
25149,40142888149,0.072832,0.093728,0.272447,0.137407,0.155392,0.151135,,,,,,,
25150,40143335668,0.069984,0.081312,0.409119,0.069183,,0.098944,,,,,,,
25151,40143685939,0.069728,0.086687,,0.070336,0.105632,,,,,,,,
25152,40143957266,0.067456,0.093279,0.552415,0.102784,0.12832,0.216575,,,,,,,
25153,40144414672,0.069504,0.083647,0.780414,0.074016,,,,,,,,,
25154,40144689744,0.067616,0.096799,,0.070368,0.100735,0.11072,,,,,,,
25155,40145121870,0.114656,0.096511,0.965789,0.08176,0.115168,0.164832,,,,,,,
25156,40145545581,0.070367,0.08736,1.189469,0.085664,,0.11296,,,,9.035846,,,
25157,40145903628,0.07504,0.093152,1.399356,0.07776,0.112511,,,,,,,,
25158,40146329099,0.076704,0.080768,1.487388,0.406271,0.120224,0.108672,,,,,0.913854,0.275839,
25159,40147035497,0.085696,0.098175,1.661627,0.07472,0.107648,0.180095,,,,,,,
25160,40147460776,0.069376,0.090559,1.760955,0.07312,0.108736,0.095648,,,,,,,
25161,40147924038,0.068896,0.138271,,0.09808,0.113632,0.122015,,,,,,,
25162,40148329125,0.071552,0.087263,1.579739,0.077024,0.10848,0.121568,,,,,,,
25163,40148709828,0.069055,0.088192,1.552732,0.071104,0.122304,0.121119,,,,,,,
25164,40149211651,0.339583,0.037152,1.554908,0.026592,0.049216,0.0392,,,,,,,
25165,40149365282,0.024896,0.05072,1.299612,0.028096,0.03584,0.044064,,,,,,,
25166,40149532258,0.025472,0.033312,1.126109,0.035712,0.036704,0.042208,,,,,,,
25167,40149691425,0.025087,0.03264,0.920541,0.025344,0.032608,0.033888,,,,,,,
25168,40149825793,0.02432,0.03872,0.580286,0.024064,,0.03424,,,,,,,
25169,40149923777,0.023296,0.038656,0.585598,0.025184,0.033856,,,,,,,,
25170,40150073312,0.023968,0.041888,,0.034304,0.036736,0.043616,,,,,,,
25171,40150201728,0.02304,0.030624,0.615102,0.025824,0.047008,0.04512,,,,,,,
25172,40150357407,0.023232,0.038815,0.670686,0.024352,,0.03392,,,,,,,
25173,40150455807,0.023424,0.027424,,0.02384,0.034432,,,,,,,,
25174,40150573727,0.022176,0.028992,0.726782,0.022496,0.033984,0.037504,,,,,,,
25175,40150699071,0.022848,0.034144,0.762525,0.032319,,0.031936,,,,,,,
25176,40150801374,0.023168,0.03088,,0.02448,0.036288,,,,,,,,
25177,40150901886,0.022432,0.031328,0.783134,0.022944,0.03888,0.041216,,,,,,,
25178,40151035358,0.022496,0.028576,0.827741,0.023647,,0.032512,,,,,,,
25179,40151134621,0.02256,0.03104,,0.023136,0.032992,,,,,,,,
25180,40151239645,0.022496,0.04272,0.857886,0.027904,0.046624,0.034752,,,,,,,
25181,40151444732,,,0.917054,,0.042048,0.036351,,,,,,,
25182,40151881947,,,1.153117,,0.099744,0.132607,,,,,,,
25183,40152339706,,,1.502364,,0.096128,0.105952,,,,,,,
25184,40152786009,,,1.840795,,0.107103,0.100928,,,,,,,
25185,40153328087,,,2.232825,,0.114784,0.142976,,,,,,,6.90526
25186,40153801654,,,2.649433,,0.098463,0.093216,,,,,,,
25187,40154206485,,,2.962072,,0.050847,0.062368,,,,,,,
25188,40154394132,0.16256,0.180191,3.049655,0.099264,0.038144,0.03824,0.07312,1.169116,0.069248,,,,
25189,40166613521,0.076768,0.170496,0.097344,0.075519,0.10976,0.130079,,,,,,,
25190,40167192176,0.104063,0.106048,0.2112,0.083232,0.105599,0.128736,,,,,,,
25191,40171507075,,,0.07328,,0.176352,0.133951,0.183391,0.426911,0.033696,15.894483,2.688568,0.262975,
25192,40181434663,0.122208,0.122047,0.094912,0.089504,,,,,,8.872359,,,6.844877
25193,40182713155,0.074271,0.086336,0.257727,0.112896,0.126752,0.148639,,,,,,,
25194,40183241506,0.073184,0.084448,0.236544,0.102047,0.107615,0.114688,,,,,,,
25195,40183831168,,,,,0.105312,0.112703,0.128256,0.448478,0.090048,8.955687,3.375574,0.221951,6.782797
25196,40194863777,0.138847,0.138016,0.137471,0.092128,0.115231,0.156128,,,,,1.195004,0.215136,7.163915
25197,40208167547,0.08128,0.096768,0.073855,0.080992,0.102112,0.11072,,,,,,,
25198,40209168152,0.034912,0.095968,0.031168,0.031712,0.036575,0.040768,0.037408,0.19328,0.031136,,,,
25199,40215580134,0.096448,0.106656,0.075296,0.078943,,,,,,,,,
25200,40215863717,0.070208,0.08192,0.25424,0.068575,0.110495,0.129344,,,,,,,
25201,40216458371,0.11728,0.12944,0.124736,0.090495,0.101344,0.108543,,,,8.967238,0.384319,0.18096,
25202,40222026867,0.337087,0.130464,0.137823,0.121472,0.118431,0.141856,0.12384,0.426911,0.075807,8.977063,0.376991,0.210047,6.184078
25203,40233125972,0.100672,0.092064,,0.072863,0.143231,0.21232,,,,,,,
25204,40233453619,0.068352,0.086944,0.357343,0.069279,0.108736,0.116928,,,,,,,
25205,40234073521,0.072351,0.14688,0.535807,0.079488,0.121311,0.150688,,,,,,,
25206,40234485488,0.076736,0.093216,0.44883,0.077664,,0.108864,,,,,,,
25207,40234822127,0.069568,0.117312,,0.077887,0.111424,,,,,,,,
25208,40235079854,0.070784,0.095424,0.516702,0.070656,0.113919,0.15312,,,,,,,
25209,40235733900,,,0.701054,,0.101504,0.106976,,,,,,,
25210,40236194891,0.308543,0.059872,0.835709,0.03248,0.102272,0.099456,,,,,,,6.753581
25211,40240782366,0.032608,0.039999,0.03072,0.045408,0.042464,0.064864,,,,,,,
25212,40241711195,0.026176,0.033536,0.02736,0.026976,0.048832,0.042752,,,,,,,
25213,40241895899,0.089568,0.161536,0.085696,0.083359,0.038208,0.038496,,,,,,,
25214,40243926005,0.077887,0.106784,0.085408,0.079968,0.104032,0.114016,,,,,,,
25215,40244416467,0.072959,0.080768,0.09056,0.075808,0.1536,0.116575,,,,,,,
25216,40244877554,0.081824,0.09552,0.304511,0.12512,0.111583,0.133952,,,,,,,
25217,40245378481,0.071296,0.122496,0.332351,0.076063,0.10624,0.100287,,,,,,,
25218,40245703792,0.069888,0.080384,0.395423,0.06512,,,,,,,,,
25219,40245951759,0.06688,0.0784,,0.06736,0.10272,0.101792,,,,,,,
25220,40246310894,0.064928,0.134656,0.541982,0.103072,0.117663,0.123232,,,,,,,
25221,40246780365,0.070336,0.08816,0.733054,0.07056,0.088512,0.099615,,,,,,,
25222,40247198220,0.027456,0.032927,0.688382,0.025248,0.045791,0.040416,,,,,,,
25223,40247335819,0.024736,0.058208,0.490718,0.034528,0.037504,0.041248,,,,,,,
25224,40247511499,0.023776,0.031712,0.255104,0.035583,0.038143,0.039584,,,,,,,
25225,40247667594,0.024864,0.0304,0.250623,0.026016,0.033984,0.03568,,,,,,,
25226,40247868714,0.025183,0.02912,0.270432,0.023456,0.032864,0.035296,,,,,,,
25227,40248022857,0.023552,0.046656,0.294271,0.024,0.032768,0.034976,,,,,,,
25228,40248140777,0.022496,0.031488,0.179904,0.036704,0.049888,0.059584,,,,,,,
25229,40248377896,,,0.255327,,0.032768,0.035488,,,,,,,
25230,40248530600,0.147423,0.15744,0.284895,0.087295,0.033024,0.034496,0.052863,1.822619,0.103136,,,,
25231,40257032751,0.035328,0.040192,0.096256,0.029024,0.11712,0.236191,,,,,,,
25232,40257420686,0.025024,0.048032,0.044063,0.026112,0.062496,0.04128,,,,,,,
25233,40257632110,0.040928,0.04144,0.097888,0.030752,0.035488,0.039392,0.034944,0.166527,0.043392,14.1494,,,
25234,40265036697,0.103423,0.13968,0.028928,0.087776,0.041664,0.061248,,,,,,,
25235,40266330709,0.088928,0.236703,0.083103,0.11152,0.117536,0.123488,,,,,,,
25236,40267081843,,,0.085247,,0.108224,0.199104,0.087231,0.19664,0.033824,10.173251,2.652696,0.250623,6.403438
25237,40276406104,0.13504,0.141919,0.102879,0.160544,0.130367,0.191616,,,,7.299627,1.598715,0.196128,
25238,40283391876,0.094143,0.114464,0.085088,0.09072,0.110464,0.121599,,,,,,,6.789644
25239,40284405121,0.083328,0.096287,0.086208,0.08192,0.144191,0.11632,0.113152,0.481023,0.082911,,,,
25240,40293124521,0.10368,0.147488,0.086528,0.088671,,,,,,,,,
25241,40293429416,0.07392,0.085056,,0.068959,0.107519,0.129696,,,,,,,
25242,40293817831,0.06688,0.088864,0.238368,0.075615,0.112704,0.179711,,,,,,,
25243,40294467941,,,0.471455,,0.108703,0.10304,0.14768,0.442111,0.128991,8.995079,0.383903,0.215743,6.373326
25244,40304345033,0.126976,0.234559,0.094879,0.129184,,,,,,8.926791,0.345919,0.304095,
25245,40305030791,0.075648,0.148512,,0.126943,0.128127,0.227136,,,,,,,
25246,40305445638,0.0728,0.091455,0.249408,0.125056,0.111136,0.113311,,,,,,,
25247,40305926020,0.072319,0.114112,0.343199,0.074048,0.103552,0.09984,,,,,,,
25248,40306271171,0.068959,0.087104,0.408895,0.073664,,,,,,,,,
25249,40306512162,0.068799,0.084608,,0.07152,0.135136,0.103199,,,,,,,
25250,40306917537,0.072543,0.091136,0.572702,0.139616,0.107744,0.128288,,,,,,,
25251,40307412736,0.07088,0.130528,0.758366,0.073056,0.106047,0.099808,,,,,,,
25252,40307731071,0.068704,0.080384,0.77907,0.07232,,,,,,,,,
25253,40307986814,0.067263,0.0784,,0.097184,0.096288,0.099679,,,,,,,
25254,40308394621,0.067903,0.08544,0.888637,0.071552,0.294783,0.138688,,,,,,,
25255,40308865788,0.026368,0.03136,1.099133,0.024576,,0.035808,,,,,,,
25256,40308976059,0.023712,0.061951,0.954077,0.03728,0.037727,,,,,,,,
25257,40309135035,0.02432,0.044032,,0.026976,0.038208,0.04096,,,,,,,
25258,40309264123,0.02432,0.050496,0.79795,0.024543,0.048032,0.051231,,,,,,,
25259,40309412602,0.023392,0.028544,0.56355,0.023424,,0.032864,,,,,,,
25260,40309522746,0.02336,0.02736,,0.022528,0.035968,,,,,,,,
25261,40309609530,0.022464,0.031968,0.562207,0.024319,0.032991,0.04432,,,,,,,
25262,40309757913,0.024256,0.028064,0.596702,0.023168,,0.043872,,,,,,,
25263,40309859865,0.023296,0.026592,,0.02352,0.039776,,,,,,,,
25264,40309949049,0.022464,0.030304,0.623775,0.022912,0.034943,0.035872,,,,,,,
25265,40310114872,0.023328,0.045376,0.67267,0.027072,0.043776,0.051648,,,,,,,
25266,40310245528,0.024416,0.029472,0.743422,0.02368,,,,,,,,,
25267,40310330488,0.022464,0.027104,,0.025215,0.03232,0.03568,,,,,,,
25268,40310449879,0.022976,0.028896,0.784894,0.042496,0.034432,0.038656,,,,,,,
25269,40310600151,0.024448,0.030752,0.838942,0.02432,,0.035712,,,,,,,
25270,40310689399,0.022528,0.031776,,0.025023,0.033664,,,,,,,,
25271,40310795798,0.023232,0.03152,0.906397,0.038464,0.040768,0.053056,,,,,,,
25272,40311328757,0.078592,0.173279,1.116124,0.070816,0.115231,0.215648,,,,,,,6.758253
25273,40311784563,0.067711,0.07952,1.564636,0.07072,0.095488,0.094687,,,,,,,
25274,40312160818,0.07328,0.086303,1.89161,0.113376,0.126496,0.09904,,,,,,,
25275,40312620401,0.071903,0.091008,2.279322,0.068992,0.104415,0.105376,,,,,,,
25276,40313033744,0.070784,0.120352,2.744824,0.101408,,,,,,,,,
25277,40313364175,0.073216,0.080224,3.133655,0.107968,0.105312,0.116896,,,,,,,
25278,40313965869,,,3.483511,,0.102079,0.105664,,,,,,,
25279,40314418956,,,3.809429,,0.096672,0.101567,,,,,,,
25280,40314878859,,,3.513622,,0.107616,0.097888,,,,,,,
25281,40315324105,,,3.645078,,0.095839,0.098592,,,,,,,
25282,40315771176,,,3.758485,,0.093728,0.097567,,,,,,,
25283,40316258439,,,3.820469,,0.095872,0.1016,,,,,,,
25284,40316685125,,,3.656373,,0.080255,0.095008,,,,,,,
25285,40316862949,,,3.44559,,0.03296,0.038464,,,,,,,
25286,40317034948,0.181376,0.231359,0.100448,0.09552,0.041375,0.045664,0.060512,1.139261,0.040384,15.242805,2.650808,0.283327,6.485006
25287,40343054746,0.079615,0.236192,,0.076287,0.190944,0.203679,,,,,,,
25288,40343632921,0.070944,0.089632,0.263936,0.071071,0.164704,0.154847,,,,,,,
25289,40344444950,0.113184,0.118047,0.629791,0.087488,0.10352,0.111167,0.098592,0.477886,0.094368,,,,
25290,40347226702,0.076351,0.086816,0.091264,0.104576,0.12512,0.158751,,,,,,,
25291,40347720909,0.077472,0.131808,0.282335,0.098815,0.110463,0.116864,,,,,,,
25292,40348353547,,,0.285472,,0.126816,0.116543,0.09744,0.319423,0.032512,9.16247,0.422175,0.321823,
25293,40362014756,0.16512,0.197983,0.10112,0.116704,0.130176,0.182047,,,,12.465212,3.200631,0.210975,6.888972
25294,40367487285,0.185311,0.09664,0.039839,0.055392,0.041696,0.056768,,,,,,,6.704813
25295,40372248615,0.1472,0.292479,0.091648,0.10512,,0.139487,,,,,,,
25296,40372718278,0.088096,0.147616,,0.093023,0.133408,,0.175711,,,,,,
25297,40373297060,0.080607,0.097152,,0.07392,,,,0.507199,0.08496,,,,
25298,40373679427,0.070367,0.128928,0.944574,0.0816,0.120352,0.123263,,,,,,,
25299,40374468641,,,0.992445,,0.10064,0.105216,,,,,,,
25300,40374932703,,,1.071261,,0.099136,0.100415,0.090624,0.434111,0.076703,9.043654,0.366079,0.269855,
25301,40389996149,0.071968,0.07392,0.039168,0.035776,,,,,,14.008665,3.131159,0.167903,6.830413
25302,40396359554,0.029631,0.031968,,0.041088,0.046688,0.068287,,,,,,,
25303,40396518690,0.026976,0.033536,0.102272,0.026784,0.039392,0.063104,,,,,,,
25304,40396689665,0.026848,0.052671,0.169247,0.024992,0.040768,0.040192,,,,,,,
25305,40396928481,0.030176,0.04816,0.173408,0.027679,0.034432,0.040416,,,,,,,
25306,40397125312,0.025408,0.031168,0.031072,0.02624,0.058848,0.050144,,,,,,,
25307,40397330080,0.057343,0.04144,0.108192,0.028992,0.034464,0.039168,,,,,,,
25308,40397709503,0.193119,0.119808,0.170528,0.146079,0.036575,0.039936,,,,,,,
25309,40398829211,0.078143,0.094016,0.188,0.141632,0.13696,0.175071,,,,,,,
25310,40399330138,0.076128,0.091712,0.265279,0.112832,0.107135,0.109792,,,,,,,6.543278
25311,40399810937,0.072256,0.117216,0.407134,0.253343,0.122879,0.22112,,,,,,,
25312,40400342935,0.073919,0.082656,0.454943,0.072416,,,,,,,,,
25313,40400629014,0.069215,0.084896,0.61363,0.070304,0.101472,0.109791,,,,,,,
25314,40401151893,0.207135,0.106752,0.827998,0.130943,0.147743,0.122912,,,,,,,
25315,40401675091,0.165247,0.150976,0.718366,0.081184,0.109216,0.104479,,,,,,,
25316,40402089586,0.07456,0.214719,0.625662,0.085888,0.105472,0.117536,,,,,,,
25317,40402678736,0.069472,0.150367,,0.094944,0.10976,0.145823,,,,,,,
25318,40403092687,0.070176,0.105087,0.704126,0.070592,0.108704,0.102592,,,,,,,
25319,40403409998,0.069376,0.082175,0.751038,0.065696,,0.099616,,,,,,,
25320,40403793901,0.13456,0.124575,,0.072256,0.131775,,,,,,,,
25321,40404061708,0.066975,0.09168,0.898429,0.06992,0.14336,0.13968,,,,,,,
25322,40404499659,0.059136,0.098079,1.045501,0.031744,,0.047264,,,,,,,
25323,40404607467,0.023552,0.040672,,0.02448,0.039008,,,,,,,,
25324,40404717547,0.022976,0.032736,0.820062,0.026015,0.037536,0.044543,,,,,,,
25325,40404896426,0.02384,0.048864,0.666846,0.025888,0.033504,0.04432,,,,,,,
25326,40405033738,0.023584,0.052832,0.531999,0.026144,,0.035072,,,,,,,
25327,40405132137,0.025023,0.031424,,0.0248,0.033663,,,,,,,,
25328,40405235849,0.022592,0.031552,0.575934,0.023328,0.039488,0.048128,,,,,,,
25329,40405404489,0.023776,0.032544,0.679839,0.045056,,0.040511,,,,,,,
25330,40405532264,0.02256,0.027136,,0.022624,0.036224,,,,,,,,
25331,40405625672,0.022592,0.030144,0.703358,0.022912,0.045536,0.032704,,,,,,,
25332,40405831815,,,0.735422,,0.032928,0.036511,,,,,,,
25333,40405995143,,,0.780702,,0.032352,0.034688,,,,,,,
25334,40406147815,,,0.82195,,0.031583,0.035296,,,,,,,
25335,40406302022,,,0.817885,,0.032256,0.034592,,,,,,,
25336,40406656933,,,1.002077,,0.093184,0.095136,,,,,,,
25337,40407095940,0.213631,0.116416,1.33142,0.03216,0.095616,0.095392,,,,,,,
25338,40408683935,0.035712,0.03424,0.031199,0.02704,0.04944,0.052704,,,,,,,
25339,40408880863,0.117439,0.121312,0.091744,0.091296,0.039136,0.043904,0.061215,1.223421,0.04512,,,,
25340,40421809978,0.134432,0.097919,0.122367,0.078592,0.117952,0.135264,,,,,,,
25341,40422249337,0.069664,0.113343,0.179008,0.079936,0.106272,0.117887,,,,,,,
25342,40422812247,0.092544,0.120416,0.265247,0.080832,0.102784,0.104384,0.122239,2.729433,0.084479,15.220084,,,
25343,40426091438,0.122368,0.10624,0.44659,0.075487,0.12128,0.122688,,,,,,,
25344,40426560972,0.069952,0.205983,0.552799,0.075616,0.117216,0.148927,,,,,,,
25345,40427369258,,,0.623518,,0.224863,0.109152,0.085888,0.147424,0.03296,8.880615,2.735897,0.211039,6.174382
25346,40437621581,0.07472,0.0928,0.172096,0.090367,,,,,,14.123479,2.704376,0.185408,6.526221
25347,40445773654,0.074368,0.184895,0.424606,0.151392,0.27664,0.176959,,,,,3.764662,0.229151,
25348,40446787955,0.112608,0.448286,0.397759,0.182912,0.120736,0.132672,,,,,,,
25349,40447625648,0.109984,0.115967,0.073792,0.158144,0.038464,0.093759,0.042848,0.175872,0.036928,8.139656,0.394335,0.26016,6.733741
25350,40462990469,0.040768,0.070847,0.063872,0.074016,0.098719,0.081376,,,,,,,
25351,40463261092,0.029216,0.038656,0.134527,0.03008,0.0392,0.061536,,,,,,,6.575821
25352,40463538307,0.136032,0.135744,0.038463,0.034272,0.071008,0.0416,0.097408,0.436222,0.1144,9.133702,0.362015,0.240511,6.448782
25353,40486392546,0.107456,0.111296,0.076735,0.083392,0.110304,0.0864,,,,,,,
25354,40490674838,0.084256,0.132511,0.098624,0.081984,0.107456,0.142496,,,,,,,
25355,40491123892,0.071775,0.083552,0.243743,0.096032,0.109952,0.123295,,,,,,,
25356,40491644115,0.080224,0.093536,,0.075648,0.114687,0.164352,,,,,,,
25357,40492046610,0.072192,0.241887,0.326847,0.122176,0.107616,0.108511,,,,,,,
25358,40492534832,0.072928,0.088255,0.245631,0.167808,0.134016,0.102912,,,,,,,
25359,40493089871,0.07328,0.17312,0.345023,0.08384,,0.173727,,,,,,,
25360,40493386222,0.06928,0.089824,0.508286,0.165439,0.139104,,,,,,,,
25361,40493798861,0.069792,0.092287,0.602687,0.070016,0.137759,0.116864,,,,,,,
25362,40494326027,0.085119,0.10832,0.735262,0.153216,0.105664,0.114495,,,,,,,
25363,40494788106,0.073408,0.084864,,0.0712,0.097216,0.100064,,,,,,,
25364,40495140809,0.068224,0.158336,0.628606,0.079071,0.140191,0.137088,,,,,,,
25365,40495573256,0.069184,0.088576,0.778301,0.068351,,0.101152,,,,,,,
25366,40496026182,0.066592,0.079167,,0.035648,0.234047,,,,,,,,
25367,40496152134,0.024608,0.048192,0.83811,0.030592,0.049888,0.043872,,,,,,,
25368,40496343941,0.031392,0.059487,0.702334,0.037504,0.059936,0.038464,,,,,,,
25369,40496484997,0.023296,0.029376,0.449215,0.023328,,0.036032,,,,,,,
25370,40496607845,0.02256,0.027232,,0.02464,0.035936,,,,,,,,
25371,40496697700,0.022303,0.030624,0.468734,0.023296,0.03712,0.036288,,,,,,,
25372,40496852484,0.024608,0.031456,0.476511,0.02336,0.032672,0.034784,,,,,,,
25373,40496964772,0.023104,0.033088,0.525695,0.034336,,,,,,,,,
25374,40497070723,0.023295,0.027392,,0.022784,0.035552,0.036703,,,,,,,
25375,40497196867,0.023584,0.039424,0.558462,0.026112,0.035648,0.033152,,,,,,,
